zone_id,weekday_h00,weekday_h01,weekday_h02,weekday_h03,weekday_h04,weekday_h05,weekday_h06,weekday_h07,weekday_h08,weekday_h09,weekday_h10,weekday_h11,weekday_h12,weekday_h13,weekday_h14,weekday_h15,weekday_h16,weekday_h17,weekday_h18,weekday_h19,weekday_h20,weekday_h21,weekday_h22,weekday_h23,weekend_h00,weekend_h01,weekend_h02,weekend_h03,weekend_h04,weekend_h05,weekend_h06,weekend_h07,weekend_h08,weekend_h09,weekend_h10,weekend_h11,weekend_h12,weekend_h13,weekend_h14,weekend_h15,weekend_h16,weekend_h17,weekend_h18,weekend_h19,weekend_h20,weekend_h21,weekend_h22,weekend_h23
881,1.20907,1.21676,1.24866,1.22108,1.27118,1.28019,1.25992,1.17717,1.05575,0.867158,0.829251,0.762258,0.802229,0.757755,0.646662,0.692638,0.645912,0.621329,0.599748,0.725665,0.766574,0.883109,0.95667,1.06851,1.17872,1.26112,1.30442,1.33049,1.29557,1.33561,1.34771,1.28719,1.20573,1.13869,1.01625,1.07817,0.888233,0.888699,0.837956,0.792799,0.829111,0.723901,0.779299,0.784885,0.838421,1.06048,1.07305,1.15824
882,1.078,1.04467,1.05283,1.05283,1.04195,1.05827,1.05759,1.03311,0.988219,0.929048,0.899123,0.907964,0.933809,0.902523,0.890961,0.879399,0.920887,0.914766,0.88416,0.949452,1.00182,1.01066,1.0093,1.03311,1.06127,1.0562,1.05283,1.06802,1.06633,1.06633,1.06464,1.04608,1.02583,1.0174,0.98028,0.990403,0.94991,0.960033,0.976905,0.998839,0.993778,1.0174,1.00053,1.01234,1.00559,1.01234,1.04777,1.05452
883,1.08855,1.07001,1.08113,1.06259,1.07001,1.08484,1.08113,1.03663,0.977285,0.849329,0.823367,0.821513,0.819658,0.849329,0.819658,0.795551,0.762171,0.745481,0.789987,0.836348,0.877145,0.971721,1.03663,1.04404,1.20071,1.21451,1.20071,1.20071,1.17771,1.21451,1.20071,1.1455,1.0857,1.00749,0.947685,0.906281,0.920083,0.943085,0.975288,0.924683,0.864878,0.841876,0.906281,1.02589,1.1087,1.1685,1.23291,1.19151
887,1.24303,1.19733,1.17829,1.17296,1.17219,1.17372,1.13944,0.981017,0.754043,0.632939,0.651219,0.632177,0.646649,0.693872,0.613898,0.543063,0.595618,0.580385,0.648172,0.86296,1.04424,1.13792,1.20723,1.24303,1.39445,1.37745,1.37367,1.35855,1.37556,1.34344,1.3321,1.26974,1.18661,1.043,0.931524,0.814375,0.808707,0.827602,0.852165,0.846497,0.846497,0.831381,0.855944,0.939082,1.03734,1.13559,1.22818,1.24518
888,1.23389,1.23963,1.25222,1.25572,1.25488,1.25698,1.24914,1.1737,0.862671,0.762168,0.732213,0.69414,0.705058,0.708137,0.674543,0.646828,0.655646,0.654667,0.675523,0.765387,0.906343,1.00447,1.10595,1.18797,1.25426,1.28134,1.31919,1.30044,1.29975,1.29593,1.29558,1.26572,1.13654,1.04313,0.961181,0.896593,0.877147,0.891732,0.844853,0.826449,0.790335,0.78721,0.822629,0.892774,0.963612,1.01605,1.11675,1.16293
890,1.03057,1.00477,1.00555,1.01885,1.01415,1.02197,1.0079,1.01806,0.98835,1.00399,0.981313,0.960201,0.99226,0.982877,0.971148,0.975058,0.999297,1.0165,1.00555,0.999297,1.00399,1.01494,1.02588,1.01494,0.993162,1.00092,1.00092,0.997042,1.00092,0.995102,1.00092,0.995102,0.991223,0.989283,1.00868,0.991223,0.991223,0.983463,0.979584,0.981524,0.975704,0.983463,0.991223,1.0145,1.01644,1.01062,1.03584,1.0145
891,1.2178,1.42988,1.2915,1.11202,0.945564,0.905957,1.00523,0.970131,0.811701,0.639735,0.736999,0.709424,0.774601,1.42637,1.0333,0.999711,0.999711,0.999711,0.999711,0.713936,0.996703,1.11653,1.08444,1.06238,1.25495,1.49624,1.41913,1.19898,0.985056,0.981325,1.02983,1.01739,1.00869,0.746255,0.702723,0.666654,0.661679,1.2649,0.963912,0.944012,0.944012,0.944012,0.944012,0.674117,1.01988,1.01739,1.03232,1.09948
893,0.973582,0.975939,0.961795,0.975939,0.999513,0.994798,1.00423,1.02309,0.820355,0.980654,1.19281,1.28239,1.24939,1.30597,1.19281,1.13152,1.09852,0.980654,0.825069,0.782637,0.834499,0.88636,1.09381,0.994798,1.09943,1.09943,1.07604,1.08773,1.09943,1.09943,1.08773,1.06434,0.900595,0.853811,0.970771,0.982467,0.842115,0.923987,0.982467,1.02925,0.888899,0.877203,0.748546,0.783635,0.853811,0.853811,1.05264,1.1813
895,1.10952,2.18027,1.72403,1.57464,1.51973,1.57706,1.44383,1.51085,1.27102,0.793781,0.562026,0.553951,0.69365,0.945592,0.682345,0.638739,0.795396,0.785706,0.785706,0.759058,0.687997,0.74856,0.67427,0.606439,0.94553,2.16751,1.65268,1.58657,1.57054,1.51044,1.47439,1.50443,1.22398,0.669083,0.50682,0.510827,0.50682,0.663073,0.657063,0.66708,0.723171,0.721167,0.721167,0.737193,0.614995,0.681102,0.699132,0.66107
897,1.24165,1.24368,1.22743,1.19186,1.23047,1.26096,1.24064,1.13699,0.862653,0.82201,0.771714,0.748852,0.807785,0.814897,0.767141,0.727514,0.724466,0.820994,0.769173,0.956132,1.02421,1.09229,1.10143,1.20914,1.13934,1.14942,1.19731,1.28806,1.18723,1.21748,1.24017,1.08136,0.975496,1.0486,0.857025,0.922563,0.841901,0.902397,0.768802,0.87467,0.872149,0.839381,0.83686,0.882232,1.01583,1.00322,1.02339,1.04103
900,1.26968,1.26968,1.27571,1.27169,1.2516,1.26165,1.24758,1.17325,0.727255,0.614751,0.578589,0.606715,0.729264,0.751362,0.757389,0.695111,0.71721,0.644886,0.662967,0.928154,1.0728,1.14512,1.24357,1.24959,1.12136,1.11638,1.12635,1.13133,1.13632,1.12635,1.12635,1.12136,1.01172,0.897092,0.852237,0.887124,0.931978,0.991785,0.926995,0.931978,0.951914,0.956898,0.966865,1.04162,1.08149,1.1413,1.1712,1.10641
901,0.779661,0.806362,0.806362,0.838403,0.795682,0.827723,0.827723,0.849083,0.907825,1.89041,2.1414,2.16543,2.06931,2.03727,2.13072,2.13606,2.13873,1.99988,1.18017,0.854423,0.779661,0.763641,0.672858,0.73694,0.582897,0.609393,0.596145,0.649136,0.635888,0.635888,0.675631,0.649136,0.649136,0.808108,0.887594,0.861099,0.847851,0.808108,0.847851,0.755117,0.781612,0.755117,0.62264,0.582897,0.56965,0.635888,0.688879,0.728622
902,0.978104,0.983941,0.98288,1.0126,1.01366,0.995617,1.00942,0.99774,0.827912,1.07363,1.06036,1.0869,1.11821,1.11768,1.13042,1.12193,1.10654,1.06779,0.902212,0.797131,0.823666,0.858693,0.895843,0.899027,0.883422,0.91502,0.925553,0.928186,0.937402,0.91502,0.929502,0.929502,0.863674,0.913704,0.9611,1.01376,1.08486,1.04536,1.12962,1.23495,1.26918,1.32448,1.11646,1.00586,0.979532,0.963733,0.957151,0.91107
903,1.3582,1.31414,1.33588,1.31825,1.30592,1.30533,1.29476,1.13556,0.729035,0.544573,0.535174,0.484065,0.481715,0.523425,0.491115,0.491702,0.484065,0.48289,0.509326,0.816566,1.06859,1.15847,1.25716,1.31708,1.33784,1.34805,1.35242,1.35096,1.3291,1.32327,1.32327,1.30724,1.11924,1.00557,0.905012,0.80737,0.795711,0.851091,0.826316,0.794254,0.804455,0.880237,0.909384,1.03472,1.12507,1.16733,1.28392,1.27518
904,1.18704,1.21498,1.21177,1.21819,1.23232,1.2336,1.22911,1.09939,0.943985,0.768673,0.719547,0.684549,0.725648,0.733354,0.670422,0.633818,0.664642,0.624828,0.620975,0.730143,0.867567,0.974809,1.07948,1.18801,1.28083,1.32862,1.3318,1.33977,1.33021,1.32543,1.32543,1.29676,1.23303,1.13426,1.01319,0.908048,0.873001,0.89371,0.844325,0.809278,0.806092,0.801313,0.858663,0.879373,0.943096,0.974957,1.06656,1.14541
937,0.942608,0.95043,0.940652,0.938696,0.917184,0.909362,0.905451,0.911318,0.925007,1.11079,1.22813,1.2027,1.21444,1.14599,1.11079,1.10297,1.05408,1.03452,0.917184,0.899584,0.903495,0.899584,0.925007,0.926962,0.907218,0.960584,0.921773,0.970287,0.955733,0.970287,0.941178,0.941178,0.955733,1.0091,1.04791,1.09157,1.05276,1.03821,1.10128,1.03821,1.00425,1.06732,0.965436,0.984841,0.984841,0.994544,1.04063,1.03821
943,1.14687,1.27259,1.28798,1.29311,1.29397,1.30167,1.30252,1.24608,0.871484,0.691884,0.639715,0.60123,0.628597,0.65853,0.60123,0.582414,0.576428,0.590967,0.655109,0.786815,0.975822,1.05536,1.07931,1.09727,1.12871,1.26025,1.27298,1.28783,1.28571,1.28571,1.30269,1.26025,1.16902,1.04597,0.986562,0.937764,0.933521,0.937764,0.891088,0.861385,0.857142,0.888966,0.920791,0.97171,1.04385,1.05658,1.08416,1.09264
958,0.904074,0.906753,0.915458,0.916128,0.918137,0.908092,0.923495,0.924834,1.02663,1.42978,1.50612,1.44786,1.41437,1.36281,1.30789,1.27575,1.25231,1.24829,1.13645,0.900056,0.86925,0.838445,0.852508,0.876617,0.91041,0.912071,0.928685,0.925362,0.923701,0.923701,0.920378,0.915394,0.915394,0.956927,1.00677,0.996799,0.998461,0.983509,0.945298,0.922039,0.898781,0.877183,0.862231,0.809069,0.837311,0.820698,0.86057,0.887151
965,1.28671,1.30576,1.30666,1.31083,1.31202,1.31053,1.31306,1.21881,0.963019,0.730304,0.662857,0.602259,0.593475,0.601812,0.57263,0.529899,0.527814,0.546872,0.612979,0.724497,0.89319,1.02436,1.14124,1.24263,1.26506,1.31123,1.32379,1.32564,1.32047,1.32675,1.31751,1.29239,1.20338,1.09442,0.992104,0.908998,0.860242,0.848053,0.823306,0.772703,0.75756,0.785262,0.805577,0.890899,0.989518,1.05231,1.17715,1.22148
966,1.27287,1.27038,1.27974,1.28076,1.28193,1.28018,1.27945,1.19797,0.955015,0.759448,0.693918,0.629412,0.630728,0.622244,0.570464,0.547499,0.558908,0.564174,0.60674,0.727561,0.914205,1.02215,1.13932,1.20602,1.22759,1.25843,1.27186,1.28927,1.28093,1.28673,1.27839,1.25843,1.19166,1.0984,1.01132,0.945637,0.909713,0.903907,0.859637,0.825527,0.799038,0.819358,0.837865,0.919147,1.01712,1.07736,1.16953,1.17207
967,1.21632,1.20018,1.21516,1.21401,1.20363,1.20363,1.2094,1.03531,0.797811,0.779364,0.669838,0.694049,0.752848,0.770718,0.771294,0.720566,0.73786,0.755153,0.854303,1.00649,1.1091,1.17596,1.21401,1.21632,1.1755,1.1898,1.16978,1.17836,1.1612,1.17836,1.19266,1.14404,1.00961,0.90665,0.797966,0.800826,0.806546,0.878049,0.880909,0.878049,0.889489,0.892349,0.943831,0.998173,1.00961,1.08684,1.15548,1.15262
969,1.24224,1.3282,1.32756,1.32756,1.3114,1.30687,1.30106,1.24095,0.948162,0.696094,0.624029,0.583633,0.610133,0.64762,0.617242,0.575877,0.618535,0.619181,0.631462,0.809848,1.01732,1.10716,1.15111,1.20281,1.18651,1.2763,1.2795,1.2779,1.25545,1.25866,1.24583,1.24423,1.14642,1.02136,0.944396,0.901104,0.861019,0.877053,0.816125,0.779247,0.806504,0.859416,0.873847,0.947603,1.01815,1.05663,1.0903,1.13039
972,1.16836,1.16402,1.17351,1.17243,1.16484,1.16158,1.15399,1.10545,0.833226,0.746731,0.699823,0.684639,0.687893,0.726937,0.700908,0.673251,0.681656,0.706602,0.804756,0.927584,1.05312,1.11711,1.15697,1.1624,1.15292,1.16233,1.17309,1.17444,1.17242,1.16031,1.15897,1.13677,1.05874,1.0083,0.930269,0.928924,0.937669,0.965247,0.947758,0.922198,0.9074,0.918162,1.01099,1.05874,1.087,1.11256,1.14753,1.13946
974,1.18758,1.17801,1.17618,1.17938,1.17558,1.17664,1.17512,1.07556,0.870358,0.737053,0.735381,0.704373,0.727781,0.742829,0.706349,0.674277,0.689021,0.702397,0.766845,0.887078,1.06522,1.11873,1.14989,1.16798,1.15763,1.17687,1.18516,1.17611,1.17423,1.17385,1.17121,1.15386,1.07656,1.00228,0.947601,0.913287,0.918189,0.948732,0.929878,0.905368,0.905745,0.909139,0.954765,1.02566,1.06789,1.08976,1.12747,1.13916
975,1.20656,1.21176,1.20309,1.20136,1.19615,1.17882,1.18749,1.15108,0.936121,0.755831,0.783568,0.75063,0.773167,0.82344,0.735028,0.683022,0.676087,0.665686,0.728094,0.868512,1.0124,0.998529,1.04013,1.12681,1.10954,1.25146,1.24286,1.23856,1.22996,1.23426,1.22996,1.21706,1.13105,1.04934,1.00633,1.01493,0.984827,1.07514,0.941822,0.950423,0.894516,0.907417,0.864412,0.873013,0.911718,0.860111,0.933221,0.954723
977,1.31107,1.31803,1.33196,1.3041,1.31281,1.29888,1.17352,1.14218,0.968065,0.776541,0.626805,0.558901,0.654663,0.642475,0.567607,0.54149,0.550195,0.562383,0.647698,0.788729,0.957618,1.07253,1.23968,1.3041,1.31308,1.32171,1.33899,1.31739,1.33035,1.31739,1.20941,1.15758,1.11439,1.0496,0.915697,0.924336,0.863866,0.846588,0.764521,0.751563,0.695412,0.764521,0.816353,0.928655,0.997765,1.10143,1.21157,1.2958
979,0.948994,0.908206,0.92724,0.92724,0.92724,0.908206,0.905487,0.916363,0.875576,0.951713,1.16109,1.19372,1.22091,1.24131,1.23179,1.15565,1.12846,1.05232,0.978904,0.851103,0.95987,1.00338,1.02513,1.05776,1.05907,0.991611,0.991611,0.984866,0.944392,0.964629,0.964629,0.971375,0.964629,0.937646,0.944392,1.0051,0.910664,1.05232,1.07931,1.02534,0.984866,0.944392,0.951138,0.951138,0.97812,1.01185,0.971375,0.957883
981,1.26323,1.2809,1.27827,1.28428,1.28391,1.27864,1.26097,1.1339,0.98765,0.762825,0.69628,0.634247,0.653045,0.633871,0.596651,0.597778,0.596275,0.636878,0.687633,0.825235,1.0072,1.11623,1.17751,1.21435,1.22273,1.24419,1.25631,1.25445,1.24419,1.24605,1.23206,1.18263,1.09309,0.977442,0.899097,0.859925,0.857127,0.888838,0.846867,0.780648,0.775984,0.811426,0.858992,0.971846,1.08283,1.11361,1.19662,1.21527
982,1.12435,1.11235,1.12675,1.14475,1.13875,1.15675,1.15915,1.01395,1.02595,0.987555,0.917958,0.827963,0.806364,0.826763,0.833962,0.800364,0.819563,0.803964,0.87716,0.934758,0.995955,1.07035,1.08355,1.07875,1.05081,1.10737,1.0895,1.10737,1.09546,1.10737,1.10141,1.06569,1.09844,1.06867,1.00913,0.97341,0.994247,0.997224,0.913874,0.893037,0.869222,0.872199,0.845408,0.934712,1.00318,1.03592,1.05378,1.04485
983,1.30721,1.28071,1.28954,1.29985,1.29396,1.28071,1.29543,1.23802,0.895025,0.643299,0.588832,0.540254,0.534365,0.588832,0.566751,0.572639,0.550558,0.58,0.684518,0.881777,1.11142,1.20269,1.28807,1.30574,1.23799,1.23069,1.2526,1.23434,1.21608,1.2453,1.23434,1.17956,1.13939,0.967752,0.927581,0.960448,0.927581,0.949492,0.898366,0.891062,0.799765,0.847239,0.872802,0.923929,0.986011,1.00062,1.12113,1.13574
984,1.05764,1.05173,1.08127,1.07832,1.07832,1.07536,1.0665,1.03696,0.862654,0.853791,0.8597,0.874471,0.98378,1.03991,1.02219,0.9631,1.03991,1.04582,1.07536,1.14922,1.11968,1.09604,1.08718,1.06945,0.960089,0.923445,0.879471,0.894129,0.8868,0.872142,0.894129,0.879471,0.8868,0.842826,0.872142,0.989405,1.09201,1.07002,1.07735,1.13598,1.114,1.1653,1.07735,1.04071,1.02605,0.960089,0.875807,0.916116
986,1.18684,1.22336,1.25868,1.28573,1.29655,1.2946,1.29099,1.20623,0.94307,0.845532,0.766479,0.710872,0.701253,0.676455,0.619044,0.576963,0.5959,0.592744,0.614235,0.695392,0.805404,0.903543,0.978087,1.07968,1.2393,1.30045,1.3698,1.3862,1.40745,1.40335,1.40298,1.37091,1.25459,1.16138,1.04207,0.955203,0.908598,0.85752,0.812407,0.771768,0.759092,0.775124,0.796002,0.847826,0.908226,0.957813,1.04841,1.11589
987,0.960484,0.949798,0.956713,0.986257,0.94477,0.970542,0.965513,0.946027,0.915855,0.945398,1.02146,1.01266,1.04094,1.00826,0.984999,0.986257,1.02711,1.00323,1.01894,0.952941,0.96677,0.920883,0.951684,0.94917,1.07754,1.13055,1.13523,1.09781,1.09625,1.05414,1.08065,1.08221,1.03855,1.0058,1.00424,0.971497,0.954344,1.04011,1.01516,0.993328,0.979294,0.965259,1.00892,0.932512,0.930953,0.948106,1.03543,1.03543
988,1.40817,1.48978,1.49928,1.48546,1.49065,1.49583,1.48978,1.25228,0.85846,0.608004,0.555322,0.537185,0.493139,0.488389,0.462912,0.422321,0.421025,0.422321,0.456866,0.65464,0.836005,0.955188,1.10028,1.28251,1.35406,1.50403,1.52974,1.52117,1.52546,1.52974,1.49118,1.36905,1.1698,1.00483,0.842001,0.897706,0.773441,0.822718,0.749873,0.687741,0.634179,0.640606,0.707024,0.805578,0.899848,0.974835,1.16766,1.23193
989,1.24459,1.3369,1.34879,1.35087,1.34492,1.34225,1.34492,1.24503,0.901074,0.752431,0.701744,0.659678,0.668894,0.658191,0.637084,0.60468,0.617166,0.606463,0.640354,0.736972,0.83686,0.9201,1.02177,1.14485,1.21908,1.34815,1.36068,1.36585,1.36437,1.36585,1.38281,1.34667,1.23752,1.13206,1.00963,0.92556,0.87246,0.859923,0.823048,0.803873,0.767735,0.756673,0.792073,0.820835,0.846648,0.877623,0.973129,1.08117
991,1.05549,1.04357,1.04834,1.04595,1.04238,1.04357,1.04476,1.02329,0.911184,0.868249,0.845588,0.834854,0.857515,0.878982,0.869441,0.862285,0.844396,0.856322,0.898065,0.980358,1.0066,1.02806,1.05549,1.06027,1.08288,1.08584,1.10063,1.09176,1.08288,1.07992,1.07696,1.07696,1.02962,0.99116,0.958615,0.958615,0.964532,1.01483,0.979326,1.02962,1.02075,1.02371,1.0385,1.07104,1.074,1.05329,1.06217,1.04738
996,1.30125,1.2933,1.28908,1.28768,1.28456,1.28456,1.28159,1.16175,0.822042,0.64025,0.587351,0.548652,0.571591,0.586727,0.555518,0.541474,0.566597,0.572215,0.61263,0.828596,1.09106,1.1978,1.28768,1.30828,1.25462,1.27785,1.26933,1.27204,1.26662,1.26662,1.26159,1.23062,1.11178,1.01384,0.910096,0.862481,0.84661,0.866352,0.846997,0.818738,0.809834,0.845836,0.87332,0.978614,1.08507,1.12262,1.19423,1.21204
998,1.18952,1.19289,1.18986,1.18716,1.17534,1.17568,1.1669,1.07442,0.810453,0.741593,0.718302,0.719315,0.750032,0.769272,0.757795,0.728091,0.71594,0.70345,0.754082,0.899228,1.05247,1.13247,1.16015,1.19627,1.19996,1.2276,1.2276,1.21169,1.19829,1.19578,1.1941,1.16479,1.05845,0.960474,0.894321,0.877573,0.87841,0.903532,0.934515,0.920279,0.875898,0.879248,0.922791,0.989782,1.02746,1.07184,1.08776,1.13716
1000,1.20727,1.23209,1.24523,1.2457,1.23348,1.23348,1.23348,1.14643,0.91309,0.758769,0.691505,0.648054,0.674032,0.666996,0.650373,0.616046,0.634601,0.638622,0.688412,0.824332,0.996126,1.09664,1.15895,1.19529,1.23673,1.27854,1.28353,1.2866,1.28353,1.2866,1.28276,1.24095,1.13891,1.04953,0.94481,0.924862,0.895709,0.878447,0.849293,0.823592,0.81707,0.799808,0.861185,0.923712,0.997746,1.04416,1.09633,1.14658
1009,1.17038,1.20733,1.21177,1.21709,1.21073,1.20911,1.19965,1.12397,0.901804,0.749852,0.72162,0.710387,0.725907,0.707209,0.689249,0.673877,0.675946,0.682746,0.745123,0.915402,1.05863,1.11214,1.1522,1.17023,1.1492,1.1877,1.1932,1.19907,1.18954,1.19247,1.18587,1.15947,1.07036,0.988592,0.902787,0.909388,0.883719,0.929189,0.925155,0.919288,0.890687,0.888486,0.946423,1.02453,1.06743,1.0568,1.0876,1.1107
1011,1.10001,1.11731,1.11685,1.12272,1.12179,1.12067,1.11731,1.04912,0.869653,0.818815,0.807062,0.813125,0.837378,0.854588,0.829356,0.794562,0.804077,0.811446,0.869747,0.981123,1.0523,1.0731,1.09203,1.11526,1.10011,1.11793,1.12186,1.1214,1.11816,1.12024,1.1207,1.09571,1.03346,1.00454,0.97353,0.964505,0.970753,0.98996,0.966356,0.945298,0.933265,0.935579,0.963811,0.987877,1.00917,1.01935,1.03809,1.05892
1015,1.23569,1.26179,1.25875,1.25701,1.25614,1.24743,1.2396,1.17216,0.979847,0.709649,0.641991,0.597393,0.625675,0.614362,0.603485,0.579989,0.555188,0.566936,0.610881,0.780571,0.917627,1.06687,1.19522,1.25222,1.2985,1.33844,1.32764,1.3352,1.32117,1.3244,1.31145,1.2618,1.18193,1.09018,1.00059,0.926112,0.892651,0.866746,0.827888,0.794427,0.792268,0.786871,0.811697,0.905603,0.987637,1.05132,1.14954,1.18948
1026,0.932084,1.50358,1.29932,1.24313,1.42183,1.30811,1.68654,1.90731,1.14007,0.402128,0.390943,0.378959,0.528358,1.02769,0.87536,0.859115,0.861512,0.862843,0.872963,0.501994,0.771499,0.873762,0.85512,0.771499,0.907076,1.6153,1.4422,1.32131,1.53602,1.44353,1.57103,1.92778,1.52809,0.593266,0.542396,0.509363,0.552966,0.983051,0.909719,0.894524,0.891221,0.889899,0.92095,0.62696,0.77957,0.772303,0.858188,0.707559
1029,1.02138,1.03587,0.938393,0.898612,0.88544,0.906779,0.963947,1.04403,1.03244,0.916527,0.917844,0.917844,0.990028,1.11016,1.07907,1.07855,1.07855,1.07855,1.07855,1.03376,1.09725,1.08408,1.0414,1.01321,1.00842,1.03522,0.950911,0.926077,0.874446,0.905817,0.921502,1.02346,1.03391,0.919541,0.923462,0.918234,0.945683,1.06332,1.04894,1.04894,1.04894,1.04894,1.04894,0.988164,1.05352,1.02215,1.013,0.986203
1031,1.07869,1.12188,1.13131,1.14054,1.12977,1.13035,1.12361,1.0986,0.903892,1.05098,1.0658,1.03953,1.01481,1.0025,0.974118,0.930636,0.929385,0.933618,0.966615,0.929289,0.964113,0.982391,0.990857,1.03684,1.02953,1.06819,1.07774,1.08776,1.08013,1.08347,1.07058,1.06342,0.974166,0.937414,0.925005,0.923095,0.916891,0.935505,0.915459,0.866297,0.84625,0.84625,0.894935,0.890639,0.943858,0.968677,0.980133,1.00447
1043,1.18056,1.17455,1.17416,1.1827,1.17649,1.17688,1.17882,1.09306,0.884694,0.774495,0.760915,0.7776,0.828431,0.81291,0.771391,0.754706,0.77954,0.775659,0.814462,0.987908,1.09306,1.12372,1.17144,1.18852,1.09255,1.09544,1.08581,1.09255,1.09351,1.0964,1.08966,1.07233,1.01265,0.953934,0.913505,0.949121,0.921206,0.96356,0.932757,0.939495,0.934682,0.928906,0.956822,1.02035,1.04057,1.03961,1.05212,1.08581
1049,1.34131,1.32218,1.31337,1.30846,1.30165,1.30495,1.29504,1.17534,0.802824,0.615415,0.554114,0.511042,0.52787,0.536785,0.495417,0.466569,0.482095,0.487604,0.546601,0.756848,1.01638,1.17784,1.31627,1.36154,1.32791,1.3294,1.32095,1.31772,1.31648,1.3135,1.29561,1.26281,1.12341,1.01581,0.919649,0.867964,0.871194,0.892564,0.833424,0.79466,0.771302,0.790436,0.849079,0.972825,1.07843,1.17832,1.25809,1.28095
1060,0.988893,0.99875,0.99875,0.992179,0.992179,0.979037,0.969181,0.965896,0.949469,1.02832,1.02996,1.08417,1.18602,1.1893,1.10388,1.05132,1.01846,1.03817,1.0316,1.00203,1.00861,1.00532,0.995464,0.985608,0.880224,0.953576,0.953576,0.969876,0.945426,0.945426,0.969876,0.945426,0.920975,0.920975,0.969876,0.978026,1.08398,1.09213,1.05953,1.02693,1.05953,0.994327,0.920975,0.937275,0.978026,0.986177,0.961726,0.953576
1061,1.05776,1.07442,1.06803,1.06073,1.06621,1.06255,1.06027,1.05068,1.01552,0.96301,0.978991,0.946115,0.934699,0.93196,0.919631,0.898626,0.882645,0.885384,0.881275,0.912781,0.946571,0.98721,1.0315,1.06803,1.09539,1.08519,1.075,1.07726,1.0682,1.07839,1.0716,1.0648,1.04101,0.994569,0.961719,0.944727,0.908479,0.941329,0.953789,0.926603,0.919806,0.940196,0.951524,1.0025,0.996835,1.03422,1.08236,1.09992
1062,0.785539,0.771524,0.771524,0.771524,0.779392,0.7789,0.777917,0.791685,0.876755,1.23793,1.51059,1.56911,1.59861,1.57255,1.57108,1.55288,1.52903,1.44126,1.2844,1.06017,0.97215,0.887573,0.854135,0.81578,0.764858,0.74656,0.734361,0.736801,0.731921,0.730701,0.734361,0.74046,0.767297,0.83195,0.92954,1.03262,1.09056,1.13936,1.16863,1.12228,1.09788,1.05275,1.01737,0.940519,0.885625,0.84049,0.817922,0.783156
1066,1.13079,1.1489,1.14789,1.13079,1.13582,1.13683,1.13582,1.10262,0.878273,0.801814,0.726361,0.709258,0.758554,0.769117,0.76962,0.751512,0.779681,0.774651,0.821935,0.988937,1.17807,1.17807,1.18511,1.17908,1.16302,1.1755,1.13557,1.14305,1.15553,1.15553,1.14305,1.12808,1.07068,1.01827,0.913445,0.868522,0.861035,0.913445,0.878505,0.853547,0.885992,0.913445,0.940899,1.0008,1.08066,1.07567,1.09813,1.10811
1067,1.12708,1.14724,1.14539,1.13797,1.1389,1.14307,1.12917,1.07818,0.920577,0.787543,0.715,0.706425,0.730529,0.76089,0.760195,0.743044,0.765757,0.790324,0.88025,1.01699,1.09857,1.14307,1.14678,1.15281,1.12347,1.15337,1.15452,1.15107,1.14877,1.14762,1.14302,1.11082,1.04528,0.976281,0.925685,0.883138,0.891187,0.915336,0.946383,0.936034,0.922235,0.971682,0.985481,1.03493,1.06023,1.05333,1.0631,1.09127
1068,1.04724,1.06933,1.07969,1.08029,1.08607,1.08378,1.08017,1.06717,0.989744,1.00883,0.98848,0.975897,0.969215,0.957596,0.936043,0.920029,0.907446,0.900523,0.901125,0.875598,0.922677,0.96482,0.999497,1.02081,1.06159,1.08727,1.09952,1.10639,1.10191,1.11057,1.10131,1.10131,1.06935,1.04695,1.03112,1.01618,0.986313,0.97526,0.934936,0.916416,0.902975,0.88804,0.885053,0.878183,0.914624,0.941209,0.985416,1.02604
1071,1.18958,1.22037,1.2212,1.23165,1.2289,1.22175,1.20993,1.19728,1.08126,0.971296,0.920436,0.893219,0.887995,0.820914,0.803044,0.772803,0.779676,0.762631,0.768679,0.821464,0.897067,0.973221,1.07494,1.14945,1.18534,1.22626,1.23649,1.25832,1.24945,1.26719,1.2515,1.24468,1.2058,1.12805,1.06394,0.986195,0.864114,0.812281,0.769996,0.720209,0.694292,0.669739,0.687472,0.707932,0.765904,0.868888,0.975964,1.06122
1072,0.759843,0.745858,0.747606,0.753433,0.738865,0.735952,0.723715,0.723715,0.83909,1.39382,1.79414,1.8087,1.78044,1.74111,1.69624,1.66536,1.64671,1.57533,1.41072,1.11179,0.96845,0.842586,0.804128,0.769166,0.730002,0.711209,0.716992,0.725665,0.731447,0.72711,0.705427,0.716992,0.718437,0.841309,1.01477,1.11596,1.04513,1.03501,1.04658,1.05091,0.995982,0.941052,0.85721,0.756021,0.747348,0.770477,0.76614,0.756021
1074,1.18082,1.18216,1.1889,1.17745,1.17138,1.17408,1.18553,1.15723,0.94627,0.73801,0.663198,0.659154,0.675329,0.69319,0.681395,0.671286,0.648033,0.662861,0.678025,0.786536,0.9429,1.07433,1.19295,1.22732,1.24396,1.25232,1.25901,1.23727,1.23895,1.26068,1.24396,1.21721,1.16538,1.07175,1.02326,0.971428,0.927956,0.911236,0.894516,0.87278,0.891172,0.859404,0.927956,0.963068,1.01992,1.03998,1.07844,1.07008
