estimate,budget_points,rule,zone_id,points_added
11kw,800,by_utilisation,321,2
11kw,800,by_utilisation,322,2
11kw,800,by_utilisation,323,3
11kw,800,by_utilisation,324,1
11kw,800,by_utilisation,325,2
11kw,800,by_utilisation,326,2
11kw,800,by_utilisation,328,3
11kw,800,by_utilisation,329,3
11kw,800,by_utilisation,330,3
11kw,800,by_utilisation,331,5
11kw,800,by_utilisation,332,2
11kw,800,by_utilisation,333,4
11kw,800,by_utilisation,335,3
11kw,800,by_utilisation,340,4
11kw,800,by_utilisation,343,2
11kw,800,by_utilisation,346,4
11kw,800,by_utilisation,347,2
11kw,800,by_utilisation,348,1
11kw,800,by_utilisation,406,2
11kw,800,by_utilisation,408,1
11kw,800,by_utilisation,501,5
11kw,800,by_utilisation,502,2
11kw,800,by_utilisation,506,3
11kw,800,by_utilisation,508,2
11kw,800,by_utilisation,511,1
11kw,800,by_utilisation,512,3
11kw,800,by_utilisation,513,4
11kw,800,by_utilisation,516,4
11kw,800,by_utilisation,519,4
11kw,800,by_utilisation,520,3
11kw,800,by_utilisation,522,5
11kw,800,by_utilisation,525,3
11kw,800,by_utilisation,526,4
11kw,800,by_utilisation,527,3
11kw,800,by_utilisation,528,5
11kw,800,by_utilisation,529,3
11kw,800,by_utilisation,552,4
11kw,800,by_utilisation,553,2
11kw,800,by_utilisation,558,4
11kw,800,by_utilisation,559,4
11kw,800,by_utilisation,568,6
11kw,800,by_utilisation,570,6
11kw,800,by_utilisation,575,5
11kw,800,by_utilisation,576,4
11kw,800,by_utilisation,577,2
11kw,800,by_utilisation,578,2
11kw,800,by_utilisation,580,1
11kw,800,by_utilisation,582,5
11kw,800,by_utilisation,584,2
11kw,800,by_utilisation,585,2
11kw,800,by_utilisation,587,2
11kw,800,by_utilisation,588,4
11kw,800,by_utilisation,589,2
11kw,800,by_utilisation,592,3
11kw,800,by_utilisation,594,2
11kw,800,by_utilisation,595,4
11kw,800,by_utilisation,596,6
11kw,800,by_utilisation,598,3
11kw,800,by_utilisation,601,5
11kw,800,by_utilisation,628,3
11kw,800,by_utilisation,631,1
11kw,800,by_utilisation,632,4
11kw,800,by_utilisation,633,6
11kw,800,by_utilisation,637,2
11kw,800,by_utilisation,638,3
11kw,800,by_utilisation,643,3
11kw,800,by_utilisation,644,2
11kw,800,by_utilisation,647,4
11kw,800,by_utilisation,651,8
11kw,800,by_utilisation,655,1
11kw,800,by_utilisation,656,1
11kw,800,by_utilisation,659,2
11kw,800,by_utilisation,681,3
11kw,800,by_utilisation,682,3
11kw,800,by_utilisation,686,1
11kw,800,by_utilisation,687,1
11kw,800,by_utilisation,690,4
11kw,800,by_utilisation,691,5
11kw,800,by_utilisation,693,4
11kw,800,by_utilisation,698,4
11kw,800,by_utilisation,699,3
11kw,800,by_utilisation,700,3
11kw,800,by_utilisation,701,4
11kw,800,by_utilisation,703,4
11kw,800,by_utilisation,704,4
11kw,800,by_utilisation,705,2
11kw,800,by_utilisation,706,3
11kw,800,by_utilisation,708,3
11kw,800,by_utilisation,709,3
11kw,800,by_utilisation,710,2
11kw,800,by_utilisation,711,1
11kw,800,by_utilisation,712,2
11kw,800,by_utilisation,715,6
11kw,800,by_utilisation,716,3
11kw,800,by_utilisation,718,1
11kw,800,by_utilisation,719,6
11kw,800,by_utilisation,724,3
11kw,800,by_utilisation,728,2
11kw,800,by_utilisation,729,3
11kw,800,by_utilisation,731,2
11kw,800,by_utilisation,732,2
11kw,800,by_utilisation,733,4
11kw,800,by_utilisation,737,1
11kw,800,by_utilisation,741,2
11kw,800,by_utilisation,744,4
11kw,800,by_utilisation,745,4
11kw,800,by_utilisation,746,4
11kw,800,by_utilisation,751,3
11kw,800,by_utilisation,771,5
11kw,800,by_utilisation,773,4
11kw,800,by_utilisation,775,5
11kw,800,by_utilisation,777,3
11kw,800,by_utilisation,781,3
11kw,800,by_utilisation,783,2
11kw,800,by_utilisation,790,5
11kw,800,by_utilisation,792,4
11kw,800,by_utilisation,795,4
11kw,800,by_utilisation,799,3
11kw,800,by_utilisation,802,3
11kw,800,by_utilisation,804,1
11kw,800,by_utilisation,805,3
11kw,800,by_utilisation,809,5
11kw,800,by_utilisation,832,5
11kw,800,by_utilisation,842,4
11kw,800,by_utilisation,844,4
11kw,800,by_utilisation,848,4
11kw,800,by_utilisation,849,3
11kw,800,by_utilisation,851,5
11kw,800,by_utilisation,852,3
11kw,800,by_utilisation,855,3
11kw,800,by_utilisation,858,4
11kw,800,by_utilisation,862,2
11kw,800,by_utilisation,881,5
11kw,800,by_utilisation,882,8
11kw,800,by_utilisation,883,4
11kw,800,by_utilisation,887,3
11kw,800,by_utilisation,888,4
11kw,800,by_utilisation,890,6
11kw,800,by_utilisation,891,3
11kw,800,by_utilisation,893,1
11kw,800,by_utilisation,895,2
11kw,800,by_utilisation,897,2
11kw,800,by_utilisation,900,3
11kw,800,by_utilisation,901,1
11kw,800,by_utilisation,902,1
11kw,800,by_utilisation,903,2
11kw,800,by_utilisation,904,2
11kw,800,by_utilisation,937,2
11kw,800,by_utilisation,943,4
11kw,800,by_utilisation,958,3
11kw,800,by_utilisation,965,4
11kw,800,by_utilisation,966,3
11kw,800,by_utilisation,967,3
11kw,800,by_utilisation,969,3
11kw,800,by_utilisation,972,4
11kw,800,by_utilisation,974,4
11kw,800,by_utilisation,975,3
11kw,800,by_utilisation,977,2
11kw,800,by_utilisation,979,2
11kw,800,by_utilisation,981,4
11kw,800,by_utilisation,982,4
11kw,800,by_utilisation,983,3
11kw,800,by_utilisation,984,2
11kw,800,by_utilisation,986,4
11kw,800,by_utilisation,987,3
11kw,800,by_utilisation,988,2
11kw,800,by_utilisation,989,2
11kw,800,by_utilisation,991,4
11kw,800,by_utilisation,996,4
11kw,800,by_utilisation,998,2
11kw,800,by_utilisation,1000,3
11kw,800,by_utilisation,1009,3
11kw,800,by_utilisation,1011,3
11kw,800,by_utilisation,1015,2
11kw,800,by_utilisation,1026,4
11kw,800,by_utilisation,1029,9
11kw,800,by_utilisation,1031,3
11kw,800,by_utilisation,1043,3
11kw,800,by_utilisation,1049,4
11kw,800,by_utilisation,1060,1
11kw,800,by_utilisation,1061,2
11kw,800,by_utilisation,1062,2
11kw,800,by_utilisation,1066,2
11kw,800,by_utilisation,1067,4
11kw,800,by_utilisation,1068,3
11kw,800,by_utilisation,1071,4
11kw,800,by_utilisation,1072,2
11kw,800,by_utilisation,1074,2
11kw,800,by_utilisation,1075,3
11kw,800,by_utilisation,1076,2
11kw,800,by_utilisation,1081,2
11kw,800,by_utilisation,1082,3
11kw,800,by_utilisation,1083,4
11kw,800,by_utilisation,1085,3
11kw,800,by_utilisation,1087,2
11kw,800,by_utilisation,1088,2
11kw,800,by_utilisation,1090,2
11kw,800,by_utilisation,1092,1
11kw,800,by_utilisation,1094,3
11kw,800,by_utilisation,1095,3
11kw,800,by_utilisation,1096,1
11kw,800,by_utilisation,1098,5
11kw,800,by_utilisation,1099,2
11kw,800,by_utilisation,1100,3
11kw,800,by_utilisation,1102,2
11kw,800,by_utilisation,1104,1
11kw,800,by_utilisation,1106,2
11kw,800,by_utilisation,1107,1
11kw,800,by_utilisation,1109,1
11kw,800,by_utilisation,1110,2
11kw,800,by_utilisation,1111,3
11kw,800,by_utilisation,1112,2
11kw,800,by_utilisation,1113,1
11kw,800,by_utilisation,1114,1
11kw,800,by_utilisation,1115,3
11kw,800,by_utilisation,1119,2
11kw,800,by_utilisation,1120,2
11kw,800,by_utilisation,1121,3
11kw,800,by_utilisation,1124,5
11kw,800,by_utilisation,1125,2
11kw,800,by_utilisation,1126,3
11kw,800,by_utilisation,1130,1
11kw,800,by_utilisation,1134,1
11kw,800,by_utilisation,1135,2
11kw,800,by_utilisation,1137,3
11kw,800,by_utilisation,1138,1
11kw,800,by_utilisation,1143,1
11kw,800,by_utilisation,1144,2
11kw,800,by_utilisation,1149,3
11kw,800,by_utilisation,1154,2
11kw,800,by_utilisation,1156,2
11kw,800,by_utilisation,1159,3
11kw,800,by_utilisation,1162,3
11kw,800,by_utilisation,1163,1
11kw,800,by_utilisation,1164,4
11kw,800,by_utilisation,1166,3
11kw,800,by_utilisation,1167,4
11kw,800,by_utilisation,1168,2
11kw,800,by_utilisation,1172,4
11kw,800,by_utilisation,1173,3
11kw,800,by_marginal_energy,102,5
11kw,800,by_marginal_energy,316,7
11kw,800,by_marginal_energy,323,10
11kw,800,by_marginal_energy,343,2
11kw,800,by_marginal_energy,346,73
11kw,800,by_marginal_energy,558,9
11kw,800,by_marginal_energy,559,31
11kw,800,by_marginal_energy,568,30
11kw,800,by_marginal_energy,570,31
11kw,800,by_marginal_energy,575,21
11kw,800,by_marginal_energy,596,72
11kw,800,by_marginal_energy,598,1
11kw,800,by_marginal_energy,601,15
11kw,800,by_marginal_energy,628,3
11kw,800,by_marginal_energy,647,28
11kw,800,by_marginal_energy,651,15
11kw,800,by_marginal_energy,691,7
11kw,800,by_marginal_energy,698,2
11kw,800,by_marginal_energy,701,1
11kw,800,by_marginal_energy,708,8
11kw,800,by_marginal_energy,715,22
11kw,800,by_marginal_energy,719,10
11kw,800,by_marginal_energy,745,7
11kw,800,by_marginal_energy,771,10
11kw,800,by_marginal_energy,775,30
11kw,800,by_marginal_energy,792,9
11kw,800,by_marginal_energy,805,16
11kw,800,by_marginal_energy,809,2
11kw,800,by_marginal_energy,844,39
11kw,800,by_marginal_energy,848,7
11kw,800,by_marginal_energy,852,2
11kw,800,by_marginal_energy,881,105
11kw,800,by_marginal_energy,882,26
11kw,800,by_marginal_energy,883,3
11kw,800,by_marginal_energy,900,2
11kw,800,by_marginal_energy,943,15
11kw,800,by_marginal_energy,982,2
11kw,800,by_marginal_energy,1026,1
11kw,800,by_marginal_energy,1029,41
11kw,800,by_marginal_energy,1075,5
11kw,800,by_marginal_energy,1098,71
11kw,800,by_marginal_energy,1172,4
11kw,800,balanced,102,4
11kw,800,balanced,105,1
11kw,800,balanced,106,3
11kw,800,balanced,107,1
11kw,800,balanced,108,2
11kw,800,balanced,109,1
11kw,800,balanced,110,1
11kw,800,balanced,111,1
11kw,800,balanced,123,1
11kw,800,balanced,124,1
11kw,800,balanced,202,1
11kw,800,balanced,204,1
11kw,800,balanced,205,1
11kw,800,balanced,206,1
11kw,800,balanced,208,2
11kw,800,balanced,213,1
11kw,800,balanced,214,1
11kw,800,balanced,215,1
11kw,800,balanced,216,1
11kw,800,balanced,217,1
11kw,800,balanced,223,1
11kw,800,balanced,224,1
11kw,800,balanced,225,1
11kw,800,balanced,226,1
11kw,800,balanced,227,2
11kw,800,balanced,235,2
11kw,800,balanced,307,1
11kw,800,balanced,309,1
11kw,800,balanced,310,1
11kw,800,balanced,311,1
11kw,800,balanced,316,7
11kw,800,balanced,320,1
11kw,800,balanced,321,1
11kw,800,balanced,322,1
11kw,800,balanced,323,3
11kw,800,balanced,324,1
11kw,800,balanced,325,1
11kw,800,balanced,326,1
11kw,800,balanced,328,2
11kw,800,balanced,329,1
11kw,800,balanced,330,2
11kw,800,balanced,331,3
11kw,800,balanced,332,1
11kw,800,balanced,333,2
11kw,800,balanced,335,2
11kw,800,balanced,340,2
11kw,800,balanced,343,1
11kw,800,balanced,346,17
11kw,800,balanced,347,1
11kw,800,balanced,406,1
11kw,800,balanced,408,1
11kw,800,balanced,501,2
11kw,800,balanced,502,1
11kw,800,balanced,506,1
11kw,800,balanced,508,1
11kw,800,balanced,511,1
11kw,800,balanced,512,1
11kw,800,balanced,513,2
11kw,800,balanced,516,2
11kw,800,balanced,519,2
11kw,800,balanced,520,2
11kw,800,balanced,522,3
11kw,800,balanced,525,1
11kw,800,balanced,526,2
11kw,800,balanced,527,1
11kw,800,balanced,528,3
11kw,800,balanced,529,1
11kw,800,balanced,552,2
11kw,800,balanced,553,1
11kw,800,balanced,558,5
11kw,800,balanced,559,26
11kw,800,balanced,568,25
11kw,800,balanced,570,27
11kw,800,balanced,575,14
11kw,800,balanced,576,2
11kw,800,balanced,577,1
11kw,800,balanced,578,1
11kw,800,balanced,582,2
11kw,800,balanced,584,1
11kw,800,balanced,585,1
11kw,800,balanced,587,1
11kw,800,balanced,588,2
11kw,800,balanced,589,1
11kw,800,balanced,592,2
11kw,800,balanced,594,1
11kw,800,balanced,595,2
11kw,800,balanced,596,63
11kw,800,balanced,598,1
11kw,800,balanced,601,11
11kw,800,balanced,628,3
11kw,800,balanced,632,2
11kw,800,balanced,633,3
11kw,800,balanced,637,1
11kw,800,balanced,638,1
11kw,800,balanced,643,1
11kw,800,balanced,644,1
11kw,800,balanced,647,18
11kw,800,balanced,651,14
11kw,800,balanced,655,1
11kw,800,balanced,656,1
11kw,800,balanced,659,1
11kw,800,balanced,681,1
11kw,800,balanced,682,2
11kw,800,balanced,686,1
11kw,800,balanced,690,2
11kw,800,balanced,691,5
11kw,800,balanced,693,2
11kw,800,balanced,698,2
11kw,800,balanced,699,1
11kw,800,balanced,700,1
11kw,800,balanced,701,2
11kw,800,balanced,703,2
11kw,800,balanced,704,2
11kw,800,balanced,705,1
11kw,800,balanced,706,2
11kw,800,balanced,708,5
11kw,800,balanced,709,1
11kw,800,balanced,710,1
11kw,800,balanced,711,1
11kw,800,balanced,712,1
11kw,800,balanced,715,16
11kw,800,balanced,716,2
11kw,800,balanced,718,1
11kw,800,balanced,719,10
11kw,800,balanced,724,1
11kw,800,balanced,728,1
11kw,800,balanced,729,2
11kw,800,balanced,731,1
11kw,800,balanced,732,1
11kw,800,balanced,733,2
11kw,800,balanced,737,1
11kw,800,balanced,741,1
11kw,800,balanced,744,2
11kw,800,balanced,745,3
11kw,800,balanced,746,2
11kw,800,balanced,751,1
11kw,800,balanced,771,6
11kw,800,balanced,773,2
11kw,800,balanced,775,15
11kw,800,balanced,777,1
11kw,800,balanced,781,2
11kw,800,balanced,783,1
11kw,800,balanced,790,2
11kw,800,balanced,792,8
11kw,800,balanced,795,2
11kw,800,balanced,799,2
11kw,800,balanced,802,2
11kw,800,balanced,804,1
11kw,800,balanced,805,11
11kw,800,balanced,809,3
11kw,800,balanced,832,2
11kw,800,balanced,842,2
11kw,800,balanced,844,8
11kw,800,balanced,848,3
11kw,800,balanced,849,1
11kw,800,balanced,851,2
11kw,800,balanced,852,2
11kw,800,balanced,855,1
11kw,800,balanced,858,2
11kw,800,balanced,862,1
11kw,800,balanced,881,77
11kw,800,balanced,882,25
11kw,800,balanced,883,2
11kw,800,balanced,887,1
11kw,800,balanced,888,2
11kw,800,balanced,890,3
11kw,800,balanced,891,2
11kw,800,balanced,895,1
11kw,800,balanced,897,1
11kw,800,balanced,900,2
11kw,800,balanced,901,1
11kw,800,balanced,902,1
11kw,800,balanced,903,1
11kw,800,balanced,904,1
11kw,800,balanced,937,1
11kw,800,balanced,943,6
11kw,800,balanced,958,1
11kw,800,balanced,965,2
11kw,800,balanced,966,1
11kw,800,balanced,967,1
11kw,800,balanced,969,1
11kw,800,balanced,972,2
11kw,800,balanced,974,2
11kw,800,balanced,975,1
11kw,800,balanced,977,1
11kw,800,balanced,979,1
11kw,800,balanced,981,2
11kw,800,balanced,982,2
11kw,800,balanced,983,2
11kw,800,balanced,984,1
11kw,800,balanced,986,2
11kw,800,balanced,987,1
11kw,800,balanced,988,1
11kw,800,balanced,989,1
11kw,800,balanced,991,2
11kw,800,balanced,996,2
11kw,800,balanced,998,1
11kw,800,balanced,1000,1
11kw,800,balanced,1009,1
11kw,800,balanced,1011,1
11kw,800,balanced,1015,1
11kw,800,balanced,1026,2
11kw,800,balanced,1029,31
11kw,800,balanced,1031,1
11kw,800,balanced,1043,2
11kw,800,balanced,1049,2
11kw,800,balanced,1061,1
11kw,800,balanced,1062,1
11kw,800,balanced,1066,1
11kw,800,balanced,1067,2
11kw,800,balanced,1068,2
11kw,800,balanced,1071,2
11kw,800,balanced,1072,1
11kw,800,balanced,1074,1
11kw,800,balanced,1075,2
11kw,800,balanced,1076,1
11kw,800,balanced,1081,1
11kw,800,balanced,1082,1
11kw,800,balanced,1083,2
11kw,800,balanced,1085,1
11kw,800,balanced,1087,1
11kw,800,balanced,1088,1
11kw,800,balanced,1090,1
11kw,800,balanced,1092,1
11kw,800,balanced,1094,1
11kw,800,balanced,1095,1
11kw,800,balanced,1096,1
11kw,800,balanced,1098,10
11kw,800,balanced,1099,1
11kw,800,balanced,1100,1
11kw,800,balanced,1102,1
11kw,800,balanced,1104,1
11kw,800,balanced,1106,1
11kw,800,balanced,1107,1
11kw,800,balanced,1110,1
11kw,800,balanced,1111,1
11kw,800,balanced,1112,1
11kw,800,balanced,1113,1
11kw,800,balanced,1115,1
11kw,800,balanced,1119,1
11kw,800,balanced,1120,1
11kw,800,balanced,1121,2
11kw,800,balanced,1124,2
11kw,800,balanced,1125,1
11kw,800,balanced,1126,1
11kw,800,balanced,1130,1
11kw,800,balanced,1134,1
11kw,800,balanced,1135,1
11kw,800,balanced,1137,2
11kw,800,balanced,1138,1
11kw,800,balanced,1143,1
11kw,800,balanced,1144,1
11kw,800,balanced,1149,2
11kw,800,balanced,1154,1
11kw,800,balanced,1156,1
11kw,800,balanced,1159,1
11kw,800,balanced,1162,1
11kw,800,balanced,1163,1
11kw,800,balanced,1164,2
11kw,800,balanced,1166,2
11kw,800,balanced,1167,2
11kw,800,balanced,1168,1
11kw,800,balanced,1172,3
11kw,800,balanced,1173,1
