target,horizon,fold,family,day_of_week,n,mae,mase
volume,6,1,seasonal_naive_weekly,6,13200,69.5131,0.98552
volume,6,1,autoregressive,0,13200,66.8283,0.967835
volume,6,1,autoregressive,1,13200,62.3095,0.768991
volume,6,1,autoregressive,2,13200,54.4886,0.752565
volume,6,1,autoregressive,3,13200,53.0908,0.735096
volume,6,1,autoregressive,4,13200,56.1949,0.782426
volume,6,1,autoregressive,5,13200,58.6182,0.826482
volume,6,1,autoregressive,6,13200,59.5592,0.737999
volume,6,1,zone_ridge,0,13200,76.9264,0.871528
volume,6,1,zone_ridge,1,13200,77.7776,0.868496
volume,6,1,zone_ridge,2,13200,71.1848,0.81811
volume,6,1,zone_ridge,3,13200,74.5191,0.838098
volume,6,1,zone_ridge,4,13200,76.5064,0.872657
volume,6,1,zone_ridge,5,13200,76.938,0.809379
