zone_id,obs_date,day_of_week,is_weekend,is_holiday,n_hours,volume_kwh,volume_11kw_kwh,point_hours,mean_occupancy,peak_occupancy,mean_utilisation,peak_utilisation,hours_at_ceiling,mean_total_price
1138,2023-02-26,6,1,0,24,86.9167,86.9167,12.4167,0.916667,2,0.0572917,0.125,0,1.64
1138,2023-02-27,0,0,0,24,197.167,197.167,28.1667,1.41667,3,0.0885417,0.1875,0,1.64
1138,2023-02-28,1,0,0,24,240.333,240.333,34.3333,2.20833,4,0.138021,0.25,0,1.64
1143,2022-09-01,3,0,0,24,385.583,385.583,55.0833,2.625,6,0.100962,0.230769,0,1.60667
1143,2022-09-02,4,0,0,24,403.083,403.083,57.5833,2.91667,5,0.112179,0.192308,0,1.60667
1143,2022-09-03,5,1,0,24,228.667,228.667,32.6667,1.33333,2,0.0512821,0.0769231,0,1.60667
1143,2022-09-04,6,1,0,24,238,238,34,1.41667,2,0.0544872,0.0769231,0,1.60667
1143,2022-09-05,0,0,0,24,95.6667,95.6667,13.6667,0.541667,1,0.0208333,0.0384615,0,1.60667
1143,2022-09-06,1,0,0,24,313.25,313.25,44.75,1.83333,4,0.0705128,0.153846,0,1.60667
1143,2022-09-07,2,0,0,24,259,259,37,1.58333,3,0.0608974,0.115385,0,1.60667
1143,2022-09-08,3,0,0,24,275.917,275.917,39.4167,1.625,4,0.0625,0.153846,0,1.60667
1143,2022-09-09,4,0,0,24,418.833,418.833,59.8333,2.45833,5,0.0945513,0.192308,0,1.60667
1143,2022-09-10,5,1,1,24,462.583,462.583,66.0833,2.79167,5,0.107372,0.192308,0,1.60667
1143,2022-09-11,6,1,1,24,222.25,222.25,31.75,1.29167,3,0.0496795,0.115385,0,1.60667
1143,2022-09-12,0,0,1,24,383.25,383.25,54.75,2.33333,4,0.0897436,0.153846,0,1.60667
1143,2022-09-13,1,0,0,24,380.333,380.333,54.3333,2.16667,3,0.0833333,0.115385,0,1.60667
1143,2022-09-14,2,0,0,24,504,504,72,2.95833,3,0.113782,0.115385,0,1.60667
1143,2022-09-15,3,0,0,24,425.25,425.25,60.75,2.54167,4,0.0977564,0.153846,0,1.60667
1143,2022-09-16,4,0,0,24,274.75,274.75,39.25,1.66667,5,0.0641026,0.192308,0,1.60667
1143,2022-09-17,5,1,0,24,438.083,438.083,62.5833,2.58333,4,0.099359,0.153846,0,1.60667
1143,2022-09-18,6,1,0,24,257.833,257.833,36.8333,1.54167,4,0.0592949,0.153846,0,1.60667
1143,2022-09-19,0,0,0,24,214.667,214.667,30.6667,1.29167,3,0.0496795,0.115385,0,1.60667
1143,2022-09-20,1,0,0,24,268.917,268.917,38.4167,1.5625,3,0.0600962,0.115385,0,1.60667
1143,2022-09-21,2,0,0,24,161,161,23,0.958333,3,0.036859,0.115385,0,1.60667
1143,2022-09-22,3,0,0,24,256.667,256.667,36.6667,1.45833,4,0.0560897,0.153846,0,1.60667
1143,2022-09-23,4,0,0,24,467.833,467.833,66.8333,2.79167,5,0.107372,0.192308,0,1.60667
1143,2022-09-24,5,1,0,24,523.25,523.25,74.75,3.08333,5,0.11859,0.192308,0,1.60667
1143,2022-09-25,6,1,0,24,328.417,328.417,46.9167,1.91667,4,0.073718,0.153846,0,1.60667
1143,2022-09-26,0,0,0,24,420.583,420.583,60.0833,2.45833,5,0.0945513,0.192308,0,1.60667
1143,2022-09-27,1,0,0,24,501.083,501.083,71.5833,2.91667,5,0.112179,0.192308,0,1.60667
1143,2022-09-28,2,0,0,24,747.833,747.833,106.833,4.29167,7,0.165064,0.269231,0,1.60667
1143,2022-09-29,3,0,0,24,432.25,432.25,61.75,2.58333,4,0.099359,0.153846,0,1.60667
1143,2022-09-30,4,0,0,24,329,329,47,2,4,0.0769231,0.153846,0,1.60667
1143,2022-10-01,5,1,1,24,668.5,668.5,95.5,3.91667,4,0.150641,0.153846,0,1.60667
1143,2022-10-02,6,1,1,24,597.333,597.333,85.3333,3.625,5,0.139423,0.192308,0,1.60667
1143,2022-10-03,0,0,1,24,637.583,637.583,91.0833,3.70833,5,0.142628,0.192308,0,1.60667
1143,2022-10-04,1,0,1,24,697.667,697.667,99.6667,4.20833,7,0.161859,0.269231,0,1.60667
1143,2022-10-05,2,0,1,24,495.25,495.25,70.75,3,5,0.115385,0.192308,0,1.60667
1143,2022-10-06,3,0,1,24,701.167,701.167,100.167,4.16667,6,0.160256,0.230769,0,1.60667
1143,2022-10-07,4,0,1,24,557.667,557.667,79.6667,3.33333,5,0.128205,0.192308,0,1.60667
1143,2022-10-08,5,1,0,24,401.917,401.917,57.4167,2.375,5,0.0913462,0.192308,0,1.60667
1143,2022-10-09,6,1,0,24,214.667,214.667,30.6667,1.29167,4,0.0496795,0.153846,0,1.60667
1143,2022-10-10,0,0,0,24,160.417,160.417,22.9167,0.875,2,0.0336538,0.0769231,0,1.60667
1143,2022-10-11,1,0,0,24,216.417,216.417,30.9167,2.375,4,0.0913462,0.153846,0,1.60667
1143,2022-10-12,2,0,0,24,422.917,422.917,60.4167,4.5,7,0.173077,0.269231,0,1.60667
1143,2022-10-13,3,0,0,24,270.083,270.083,38.5833,3.58333,6,0.137821,0.230769,0,1.60667
1143,2022-10-14,4,0,0,24,315,315,45,3.91667,5,0.150641,0.192308,0,1.60667
1143,2022-10-15,5,1,0,24,249.667,249.667,35.6667,3.41667,4,0.13141,0.153846,0,1.60667
1143,2022-10-16,6,1,0,24,803.25,803.25,114.75,6.75,8,0.259615,0.307692,0,1.60667
1143,2022-10-17,0,0,0,24,472.5,472.5,67.5,4.875,7,0.1875,0.269231,0,1.60667
1143,2022-10-18,1,0,0,24,249.083,249.083,35.5833,3.41667,5,0.13141,0.192308,0,1.60667
1143,2022-10-19,2,0,0,24,446.25,446.25,63.75,4.625,7,0.177885,0.269231,0,1.60667
1143,2022-10-20,3,0,0,24,368.667,368.667,52.6667,4.16667,6,0.160256,0.230769,0,1.60667
1143,2022-10-21,4,0,0,24,337.75,337.75,48.25,3.41667,6,0.13141,0.230769,0,1.60667
1143,2022-10-22,5,1,0,24,408.917,408.917,58.4167,3.20833,9,0.123397,0.346154,0,1.60667
1143,2022-10-23,6,1,0,24,392.583,392.583,56.0833,3.41667,7,0.13141,0.269231,0,1.60667
1143,2022-10-24,0,0,0,24,219.333,252.875,31.3333,2.83333,7,0.108974,0.269231,0,1.60667
1143,2022-10-25,1,0,0,24,516.25,516.25,73.75,5.04167,9,0.19391,0.346154,0,1.60667
1143,2022-10-26,2,0,0,24,75.25,75.25,10.75,4.08333,5,0.157051,0.192308,0,1.60667
1143,2022-10-27,3,0,0,24,28,28,4,4,4,0.153846,0.153846,0,1.60667
1143,2022-10-28,4,0,0,24,28,28,4,4,4,0.153846,0.153846,0,1.60667
1143,2022-10-29,5,1,0,24,28,28,4,4,4,0.153846,0.153846,0,1.60667
1143,2022-10-30,6,1,0,24,28,28,4,4,4,0.153846,0.153846,0,1.60667
1143,2022-10-31,0,0,0,24,28,28,4,4,4,0.153846,0.153846,0,1.60667
1143,2022-11-01,1,0,0,24,0,0,0,0,0,0,0,0,1.60667
1143,2022-11-02,2,0,0,24,0,0,0,0,0,0,0,0,1.60667
1143,2022-11-03,3,0,0,24,380.917,410.667,54.4167,3.20833,11,0.123397,0.423077,0,1.60667
1143,2022-11-04,4,0,0,24,362.25,362.25,51.75,3.29167,6,0.126603,0.230769,0,1.60667
1143,2022-11-05,5,1,0,24,155.75,155.75,22.25,2.95833,4,0.113782,0.153846,0,1.60667
1143,2022-11-06,6,1,0,24,350,350,50,4,6,0.153846,0.230769,0,1.60667
1143,2022-11-07,0,0,0,24,600.833,600.833,85.8333,5.54167,8,0.213141,0.307692,0,1.60667
1143,2022-11-08,1,0,0,24,502.833,502.833,71.8333,5.04167,9,0.19391,0.346154,0,1.60667
1143,2022-11-09,2,0,0,24,213.5,213.5,30.5,3.25,5,0.125,0.192308,0,1.60667
1143,2022-11-10,3,0,0,24,217,217,31,3.29167,6,0.126603,0.230769,0,1.60667
1143,2022-11-11,4,0,0,24,277.667,277.667,39.6667,3.625,5,0.139423,0.192308,0,1.60667
1143,2022-11-12,5,1,0,24,557.667,557.667,79.6667,5.33333,6,0.205128,0.230769,0,1.60667
1143,2022-11-13,6,1,0,24,358.75,358.75,51.25,4.16667,9,0.160256,0.346154,0,1.60667
1143,2022-11-14,0,0,0,24,586.25,586.25,83.75,5.45833,7,0.209936,0.269231,0,1.60667
1143,2022-11-15,1,0,0,24,474.25,474.25,67.75,4.79167,10,0.184295,0.384615,0,1.60667
1143,2022-11-16,2,0,0,24,284.667,284.667,40.6667,3.66667,6,0.141026,0.230769,0,1.60667
1143,2022-11-17,3,0,0,24,349.417,349.417,49.9167,4.125,7,0.158654,0.269231,0,1.60667
1143,2022-11-18,4,0,0,24,286.417,286.417,40.9167,3.79167,5,0.145833,0.192308,0,1.60667
1143,2022-11-19,5,1,0,24,343,343,49,4,7,0.153846,0.269231,0,1.60667
1143,2022-11-20,6,1,0,24,523.25,523.25,74.75,5.20833,8,0.200321,0.307692,0,1.60667
1143,2022-11-21,0,0,0,24,458.5,458.5,65.5,4.70833,9,0.18109,0.346154,0,1.60667
1143,2022-11-22,1,0,0,24,382.667,382.667,54.6667,4.33333,7,0.166667,0.269231,0,1.60667
1143,2022-11-23,2,0,0,24,350.583,350.583,50.0833,4.04167,6,0.155449,0.230769,0,1.60667
1143,2022-11-24,3,0,0,24,266,266,38,3.5,6,0.134615,0.230769,0,1.60667
1143,2022-11-25,4,0,0,24,278.25,278.25,39.75,3.66667,6,0.141026,0.230769,0,1.60667
1143,2022-11-26,5,1,0,24,414.75,414.75,59.25,4.375,6,0.168269,0.230769,0,1.60667
1143,2022-11-27,6,1,0,24,424.667,424.667,60.6667,4.54167,6,0.174679,0.230769,0,1.60667
1143,2022-11-28,0,0,0,24,457.333,457.333,65.3333,4.625,6,0.177885,0.230769,0,1.60667
1143,2022-11-29,1,0,0,24,577.5,577.5,82.5,5.45833,8,0.209936,0.307692,0,1.60667
1143,2022-11-30,2,0,0,24,484.167,484.167,69.1667,4.875,7,0.1875,0.269231,0,1.60667
1143,2022-12-01,3,0,0,24,447.417,447.417,63.9167,4.625,7,0.177885,0.269231,0,1.60667
1143,2022-12-02,4,0,0,24,434,434,62,4.58333,6,0.176282,0.230769,0,1.60667
1143,2022-12-03,5,1,0,24,714.583,714.583,102.083,6.25,9,0.240385,0.346154,0,1.60667
1143,2022-12-04,6,1,0,24,529.667,529.667,75.6667,5.20833,8,0.200321,0.307692,0,1.60667
1143,2022-12-05,0,0,0,24,509.25,509.25,72.75,4.91667,9,0.189103,0.346154,0,1.60667
1143,2022-12-06,1,0,0,24,333.083,333.083,47.5833,4,7,0.153846,0.269231,0,1.60667
1143,2022-12-07,2,0,0,24,341.833,341.833,48.8333,4,6,0.153846,0.230769,0,1.60667
1143,2022-12-08,3,0,0,24,771.75,771.75,110.25,6.41667,11,0.246795,0.423077,0,1.60667
1143,2022-12-09,4,0,0,24,385.583,385.583,55.0833,4.97917,12,0.191506,0.461538,0,1.60667
1143,2022-12-10,5,1,0,24,376.833,376.833,53.8333,4.20833,7,0.161859,0.269231,0,1.60667
1143,2022-12-11,6,1,0,24,179.083,179.083,25.5833,1.83333,5,0.0705128,0.192308,0,1.60667
1143,2022-12-12,0,0,0,24,483.583,483.583,69.0833,2.75,5,0.105769,0.192308,0,1.60667
1143,2022-12-13,1,0,0,24,782.833,782.833,111.833,4.75,9,0.182692,0.346154,0,1.60667
1143,2022-12-14,2,0,0,24,643.417,643.417,91.9167,3.75,5,0.144231,0.192308,0,1.60667
1143,2022-12-15,3,0,0,24,647.5,647.5,92.5,3.83333,8,0.147436,0.307692,0,1.60667
1143,2022-12-16,4,0,0,24,425.833,425.833,60.8333,2.5,5,0.0961538,0.192308,0,1.60667
1143,2022-12-17,5,1,0,24,564.083,564.083,80.5833,3.29167,4,0.126603,0.153846,0,1.60667
1143,2022-12-18,6,1,0,24,584.5,584.5,83.5,3.5,5,0.134615,0.192308,0,1.60667
1143,2022-12-19,0,0,0,24,384.417,384.417,54.9167,2.20833,3,0.0849359,0.115385,0,1.60667
1143,2022-12-20,1,0,0,24,403.083,403.083,57.5833,2.375,4,0.0913462,0.153846,0,1.60667
1143,2022-12-21,2,0,0,24,497.583,497.583,71.0833,2.91667,4,0.112179,0.153846,0,1.60667
1143,2022-12-22,3,0,0,24,469.583,469.583,67.0833,2.83333,6,0.108974,0.230769,0,1.60667
1143,2022-12-23,4,0,0,24,324.333,324.333,46.3333,1.91667,3,0.073718,0.115385,0,1.60667
1143,2022-12-24,5,1,0,24,233.333,233.333,33.3333,1.41667,3,0.0544872,0.115385,0,1.60667
1143,2022-12-25,6,1,0,24,40.8333,40.8333,5.83333,0.25,1,0.00961538,0.0384615,0,1.60667
1143,2022-12-26,0,0,0,24,170.917,170.917,24.4167,0.958333,2,0.036859,0.0769231,0,1.60667
1143,2022-12-27,1,0,0,24,240.333,240.333,34.3333,1.41667,2,0.0544872,0.0769231,0,1.60667
1143,2022-12-28,2,0,0,24,385,385,55,2.25,4,0.0865385,0.153846,0,1.60667
1143,2022-12-29,3,0,0,24,342.417,342.417,48.9167,2.04167,3,0.0785256,0.115385,0,1.60667
1143,2022-12-30,4,0,0,24,407.167,407.167,58.1667,2.41667,4,0.0929487,0.153846,0,1.60667
1143,2022-12-31,5,1,1,24,313.25,313.25,44.75,1.95833,5,0.0753205,0.192308,0,1.60667
1143,2023-01-01,6,1,1,24,423.5,423.5,60.5,2.5,6,0.0961538,0.230769,0,1.60667
1143,2023-01-02,0,0,1,24,362.25,362.25,51.75,2.16667,3,0.0833333,0.115385,0,1.60667
1143,2023-01-03,1,0,0,24,259,259,37,1.54167,3,0.0592949,0.115385,0,1.60667
1143,2023-01-04,2,0,0,24,603.167,603.167,86.1667,3.54167,7,0.136218,0.269231,0,1.60667
1143,2023-01-05,3,0,0,24,509.25,509.25,72.75,3,6,0.115385,0.230769,0,1.60667
1143,2023-01-06,4,0,0,24,487.083,487.083,69.5833,2.91667,6,0.112179,0.230769,0,1.60667
1143,2023-01-07,5,1,0,24,412.417,412.417,58.9167,2.375,4,0.0913462,0.153846,0,1.60667
1143,2023-01-08,6,1,0,24,417.083,417.083,59.5833,2.45833,4,0.0945513,0.153846,0,1.60667
1143,2023-01-09,0,0,0,24,446.833,446.833,63.8333,2.66667,4,0.102564,0.153846,0,1.60667
1143,2023-01-10,1,0,0,24,368.667,368.667,52.6667,2.16667,4,0.0833333,0.153846,0,1.60667
1143,2023-01-11,2,0,0,24,295.167,295.167,42.1667,1.79167,3,0.0689103,0.115385,0,1.60667
1143,2023-01-12,3,0,0,24,516.25,516.25,73.75,3.04167,5,0.116987,0.192308,0,1.60667
1143,2023-01-13,4,0,0,24,361.083,361.083,51.5833,2.125,4,0.0817308,0.153846,0,1.60667
1143,2023-01-14,5,1,0,24,657.417,657.417,93.9167,3.79167,5,0.145833,0.192308,0,1.60667
1143,2023-01-15,6,1,0,24,765.917,765.917,109.417,4.58333,6,0.176282,0.230769,0,1.60667
1143,2023-01-16,0,0,0,24,833,833,119,4.95833,7,0.190705,0.269231,0,1.60667
1143,2023-01-17,1,0,0,24,954.917,954.917,136.417,5.75,11,0.221154,0.423077,0,1.60667
1143,2023-01-18,2,0,0,24,735,735,105,4.375,7,0.168269,0.269231,0,1.60667
1143,2023-01-19,3,0,0,24,670.833,670.833,95.8333,4.41667,8,0.169872,0.307692,0,1.60667
1143,2023-01-20,4,0,0,24,817.833,817.833,116.833,4.79167,9,0.184295,0.346154,0,1.60667
1143,2023-01-21,5,1,1,24,487.667,487.667,69.6667,3,6,0.115385,0.230769,0,1.60667
1143,2023-01-22,6,1,1,24,497,497,71,4.83333,5,0.185897,0.192308,0,1.60667
1143,2023-01-23,0,0,1,24,490,490,70,5,5,0.192308,0.192308,0,1.60667
1143,2023-01-24,1,0,1,24,490,490,70,5,5,0.192308,0.192308,0,1.60667
1143,2023-01-25,2,0,1,24,490,490,70,5,5,0.192308,0.192308,0,1.60667
1143,2023-01-26,3,0,1,24,490,490,70,5,5,0.192308,0.192308,0,1.60667
1143,2023-01-27,4,0,1,24,490,490,70,5,5,0.192308,0.192308,0,1.60667
1143,2023-01-28,5,1,0,24,490,490,70,5,5,0.192308,0.192308,0,1.60667
1143,2023-01-29,6,1,0,24,490,490,70,5,5,0.192308,0.192308,0,1.60667
1143,2023-01-30,0,0,0,24,490,490,70,5,5,0.192308,0.192308,0,1.60667
1143,2023-01-31,1,0,0,24,490,490,70,5,5,0.192308,0.192308,0,1.60667
1143,2023-02-01,2,0,0,24,0,0,0,0,0,0,0,0,1.60667
1143,2023-02-02,3,0,0,24,0,0,0,0,0,0,0,0,1.60667
1143,2023-02-03,4,0,0,24,0,0,0,0,0,0,0,0,1.60667
1143,2023-02-04,5,1,0,24,107.917,112,15.4167,1.29167,4,0.0496795,0.153846,0,1.60667
1143,2023-02-05,6,1,0,24,224,224,32,4,4,0.153846,0.153846,0,1.60667
1143,2023-02-06,0,0,0,24,224,224,32,4,4,0.153846,0.153846,0,1.60667
1143,2023-02-07,1,0,0,24,224,224,32,4,4,0.153846,0.153846,0,1.60667
1143,2023-02-08,2,0,0,24,224,224,32,4,4,0.153846,0.153846,0,1.60667
1143,2023-02-09,3,0,0,24,344.167,344.167,49.1667,4.08333,6,0.157051,0.230769,0,1.60667
1143,2023-02-10,4,0,0,24,336,336,48,4,4,0.153846,0.153846,0,1.60667
1143,2023-02-11,5,1,0,24,336,336,48,4,4,0.153846,0.153846,0,1.60667
1143,2023-02-12,6,1,0,24,336,336,48,4,4,0.153846,0.153846,0,1.60667
1143,2023-02-13,0,0,0,24,336,336,48,4,4,0.153846,0.153846,0,1.60667
1143,2023-02-14,1,0,0,24,476,445.083,68,4.125,9,0.158654,0.346154,0,1.60667
1143,2023-02-15,2,0,0,24,224,224,32,2,2,0.0769231,0.0769231,0,1.60667
1143,2023-02-16,3,0,0,24,224,224,32,2,2,0.0769231,0.0769231,0,1.60667
1143,2023-02-17,4,0,0,24,224,224,32,2,2,0.0769231,0.0769231,0,1.60667
1143,2023-02-18,5,1,0,24,224,224,32,2,2,0.0769231,0.0769231,0,1.60667
1143,2023-02-19,6,1,0,24,224,224,32,2,2,0.0769231,0.0769231,0,1.60667
1143,2023-02-20,0,0,0,24,224,224,32,2,2,0.0769231,0.0769231,0,1.60667
1143,2023-02-21,1,0,0,24,317.333,317.333,45.3333,2.70833,4,0.104167,0.153846,0,1.60667
1143,2023-02-22,2,0,0,24,252,252,36,3,3,0.115385,0.115385,0,1.60667
1143,2023-02-23,3,0,0,24,252,252,36,3,3,0.115385,0.115385,0,1.60667
1143,2023-02-24,4,0,0,24,252,252,36,3,3,0.115385,0.115385,0,1.60667
1143,2023-02-25,5,1,0,24,252,252,36,3,3,0.115385,0.115385,0,1.60667
1143,2023-02-26,6,1,0,24,252,252,36,3,3,0.115385,0.115385,0,1.60667
1143,2023-02-27,0,0,0,24,252,252,36,3,3,0.115385,0.115385,0,1.60667
1143,2023-02-28,1,0,0,24,252,252,36,3,3,0.115385,0.115385,0,1.60667
1144,2022-09-01,3,0,0,24,1528.92,1528.92,226.667,14.9167,24,0.219363,0.352941,0,1.47946
1144,2022-09-02,4,0,0,24,1472.04,1472.04,225,14.4167,24,0.21201,0.352941,0,1.47815
1144,2022-09-03,5,1,0,24,1202.54,1202.54,189.583,12,14,0.176471,0.205882,0,1.48613
1144,2022-09-04,6,1,0,24,1073.33,1073.33,165.333,10.8333,13,0.159314,0.191176,0,1.48565
1144,2022-09-05,0,0,0,24,1361.79,1361.79,202.75,12.3333,21,0.181373,0.308824,0,1.48732
1144,2022-09-06,1,0,0,24,1783.54,1783.54,262.083,15.125,22,0.222426,0.323529,0,1.48732
1144,2022-09-07,2,0,0,24,1504.42,1504.42,219.417,13.25,20,0.194853,0.294118,0,1.48732
1144,2022-09-08,3,0,0,24,1497.71,1497.71,216.583,13.125,21,0.193015,0.308824,0,1.48732
1144,2022-09-09,4,0,0,24,1665.13,1665.13,257.25,15.0417,24,0.221201,0.352941,0,1.48732
1144,2022-09-10,5,1,1,24,1846.25,1846.25,290.083,17.2917,22,0.254289,0.323529,0,1.48732
1144,2022-09-11,6,1,1,24,1969.04,1969.04,295.25,18.3333,22,0.269608,0.323529,0,1.48732
1144,2022-09-12,0,0,1,24,1884.17,1884.17,285.667,17.4167,22,0.256127,0.323529,0,1.48732
1144,2022-09-13,1,0,0,24,1841,1841,276.917,16.9583,24,0.249387,0.352941,0,1.48964
1144,2022-09-14,2,0,0,24,2384.38,2384.38,344.5,19.5417,21,0.287377,0.308824,0,1.48732
1144,2022-09-15,3,0,0,24,1430.92,1430.92,210.25,13.7083,22,0.201593,0.323529,0,1.48732
1144,2022-09-16,4,0,0,24,1581.71,1581.71,235.25,14.875,22,0.21875,0.323529,0,1.48565
1144,2022-09-17,5,1,0,24,2153.96,2153.96,319.667,18.625,23,0.273897,0.338235,0,1.48732
1144,2022-09-18,6,1,0,24,2241.46,2241.46,326.833,19.0417,26,0.280025,0.382353,0,1.48714
1144,2022-09-19,0,0,0,24,1670.08,1670.08,243.667,15.2917,23,0.224877,0.338235,0,1.485
1144,2022-09-20,1,0,0,24,1758.17,1758.17,255.167,15.6875,22,0.230699,0.323529,0,1.48732
1144,2022-09-21,2,0,0,24,1684.96,1684.96,249.333,15.7917,23,0.23223,0.338235,0,1.48732
1144,2022-09-22,3,0,0,24,1696.62,1696.62,242.917,15.5417,23,0.228554,0.338235,0,1.48732
1144,2022-09-23,4,0,0,24,1563.33,1563.33,235.667,16.375,24,0.240809,0.352941,0,1.48732
1144,2022-09-24,5,1,0,24,2157.46,2157.46,334.25,18.4792,23,0.271752,0.338235,0,1.48732
1144,2022-09-25,6,1,0,24,2216.96,2216.96,351.833,18.6667,23,0.27451,0.338235,0,1.48732
1144,2022-09-26,0,0,0,24,2023,2023,300.75,16.5,24,0.242647,0.352941,0,1.48732
1144,2022-09-27,1,0,0,24,1821.75,1821.75,264.417,15.375,25,0.226103,0.367647,0,1.48732
1144,2022-09-28,2,0,0,24,1947.46,1947.46,285.75,15.9167,25,0.234069,0.367647,0,1.48732
1144,2022-09-29,3,0,0,24,1780.62,1780.62,273,15.875,25,0.233456,0.367647,0,1.48732
1144,2022-09-30,4,0,0,24,1423.62,1423.62,227.75,14.4583,22,0.212623,0.323529,0,1.48732
1144,2022-10-01,5,1,1,24,2751,2751,426.083,22.7917,25,0.335172,0.367647,0,1.47595
1144,2022-10-02,6,1,1,24,1831.08,1831.08,281.75,16.9583,23,0.249387,0.338235,0,1.47524
1144,2022-10-03,0,0,1,24,1908.38,1908.38,280.083,16.6667,21,0.245098,0.308824,0,1.47524
1144,2022-10-04,1,0,1,24,1714.12,1714.12,257.5,16.125,21,0.237132,0.308824,0,1.47524
1144,2022-10-05,2,0,1,24,1805.71,1805.71,274.167,16.75,21,0.246324,0.308824,0,1.47524
1144,2022-10-06,3,0,1,24,1677.08,1677.08,254.667,15.6667,21,0.230392,0.308824,0,1.47524
1144,2022-10-07,4,0,1,24,1411.37,1411.37,214.667,14.5,21,0.213235,0.308824,0,1.47524
1144,2022-10-08,5,1,0,24,1144.79,1144.79,174.833,13.375,19,0.196691,0.279412,0,1.47524
1144,2022-10-09,6,1,0,24,1072.75,1072.75,165.417,11.5,18,0.169118,0.264706,0,1.47524
1144,2022-10-10,0,0,0,24,964.542,964.542,148,10.25,15,0.150735,0.220588,0,1.47524
1144,2022-10-11,1,0,0,24,1269.92,1269.92,192.833,11.9167,22,0.175245,0.323529,0,1.47524
1144,2022-10-12,2,0,0,24,1381.33,1381.33,213.5,13,24,0.191176,0.352941,0,1.47524
1144,2022-10-13,3,0,0,24,1286.54,1286.54,191.667,12.2083,20,0.179534,0.294118,0,1.47524
1144,2022-10-14,4,0,0,24,1237.83,1237.83,190.333,12.25,21,0.180147,0.308824,0,1.47524
1144,2022-10-15,5,1,0,24,1612.63,1612.63,237.5,13.9583,19,0.20527,0.279412,0,1.47524
1144,2022-10-16,6,1,0,24,1515.79,1515.79,234.667,14.0417,18,0.206495,0.264706,0,1.47524
1144,2022-10-17,0,0,0,24,990.5,990.5,153.75,10.75,15,0.158088,0.220588,0,1.47524
1144,2022-10-18,1,0,0,24,861,861,130.667,9.70833,16,0.14277,0.235294,0,1.47524
1144,2022-10-19,2,0,0,24,745.208,745.208,120.667,9.125,14,0.134191,0.205882,0,1.47298
1144,2022-10-20,3,0,0,24,1001.88,1001.88,145.083,10.25,21,0.150735,0.308824,0,1.47524
1144,2022-10-21,4,0,0,24,1434.71,1434.71,218.667,13.125,23,0.193015,0.338235,0,1.47917
1144,2022-10-22,5,1,0,24,1553.12,1553.12,239.917,15.1667,24,0.223039,0.352941,0,1.47821
1144,2022-10-23,6,1,0,24,1698.38,1698.38,258.333,16.3333,24,0.240196,0.352941,0,1.47821
1144,2022-10-24,0,0,0,24,772.625,828.528,123.917,10.75,16,0.158088,0.235294,0,1.47542
1144,2022-10-25,1,0,0,24,1035.71,1035.71,167.417,10.875,17,0.159926,0.25,0,1.47524
1144,2022-10-26,2,0,0,24,493.208,493.208,87,16.4167,17,0.241422,0.25,0,1.47524
1144,2022-10-27,3,0,0,24,205.333,205.333,36.6667,16.8333,27,0.247549,0.397059,0,1.47976
1144,2022-10-28,4,0,0,24,263.375,263.375,53.25,19.125,27,0.28125,0.397059,0,1.4775
1144,2022-10-29,5,1,0,24,279.708,279.708,57.9167,19.875,21,0.292279,0.308824,0,1.47524
1144,2022-10-30,6,1,0,24,270.375,270.375,55.25,17.875,20,0.262868,0.294118,0,1.47524
1144,2022-10-31,0,0,0,24,190.75,190.75,32.5,16.7917,18,0.246936,0.264706,0,1.47524
1144,2022-11-01,1,0,0,24,40.8333,40.8333,11.6667,2.41667,3,0.0355392,0.0441176,0,1.47298
1144,2022-11-02,2,0,0,24,112.875,112.875,32.25,2.20833,3,0.0324755,0.0441176,0,1.47524
1144,2022-11-03,3,0,0,24,1405.83,1493.04,208.75,13.625,21,0.200368,0.308824,0,1.48399
1144,2022-11-04,4,0,0,24,1474.67,1474.67,224.833,14.25,22,0.209559,0.323529,0,1.47673
1144,2022-11-05,5,1,0,24,1413.71,1413.71,206.917,13.4583,20,0.197917,0.294118,0,1.47512
1144,2022-11-06,6,1,0,24,1308.13,1308.13,194.833,12.9583,18,0.190564,0.264706,0,1.47524
1144,2022-11-07,0,0,0,24,1042.71,1042.71,155,11.625,19,0.170956,0.279412,0,1.47524
1144,2022-11-08,1,0,0,24,1046.21,1046.21,156.5,11.375,19,0.167279,0.279412,0,1.47298
1144,2022-11-09,2,0,0,24,1303.46,1303.46,192.917,13,22,0.191176,0.323529,0,1.47524
1144,2022-11-10,3,0,0,24,1415.17,1415.17,210.833,13.75,21,0.202206,0.308824,0,1.47524
1144,2022-11-11,4,0,0,24,1220.92,1220.92,181.75,12.5833,21,0.185049,0.308824,0,1.4775
1144,2022-11-12,5,1,0,24,1654.62,1654.62,250.25,15.4167,20,0.226716,0.294118,0,1.47524
1144,2022-11-13,6,1,0,24,1669.79,1669.79,265.833,16.1667,22,0.237745,0.323529,0,1.47524
1144,2022-11-14,0,0,0,24,1297.63,1297.63,200.25,13.4583,21,0.197917,0.308824,0,1.47524
1144,2022-11-15,1,0,0,24,1356.54,1356.54,208.833,13.8333,23,0.203431,0.338235,0,1.47524
1144,2022-11-16,2,0,0,24,889.583,889.583,146.167,11.0417,17,0.162377,0.25,0,1.47524
1144,2022-11-17,3,0,0,24,1392.13,1392.13,212.083,13.75,21,0.202206,0.308824,0,1.47524
1144,2022-11-18,4,0,0,24,1430.92,1430.92,211.833,13.375,33,0.196691,0.485294,0,1.47524
