zone_id,hour_of_day,is_weekend,n_obs,mean_occupancy,mean_utilisation,mean_volume_kwh,mean_point_hours,max_utilisation
1062,2,0,129,12.1628,0.119243,43.1689,6.2823,0.205882
1062,3,0,129,12.1628,0.119243,42.8366,6.23837,0.205882
1062,4,0,129,12.2868,0.120459,42.7348,6.22287,0.382353
1062,5,0,129,12.2791,0.120383,42.2691,6.14276,0.382353
1062,6,0,129,12.2636,0.120231,43.0966,6.25904,0.382353
1062,7,0,129,12.4806,0.122359,47.1776,6.85207,0.392157
1062,8,0,129,13.8217,0.135507,67.999,9.90116,0.401961
1062,9,0,129,19.5155,0.191328,104.867,15.3514,0.460784
1062,10,0,129,23.814,0.23347,123.714,18.1421,0.539216
1062,11,0,129,24.7364,0.242514,128.521,18.9761,0.362745
1062,12,0,129,25.2016,0.247074,129.866,19.2506,0.382353
1062,13,0,129,24.7907,0.243046,127.682,18.887,0.372549
1062,14,0,129,24.7674,0.242818,128.055,18.8372,0.480392
1062,15,0,129,24.4806,0.240006,124.781,18.385,0.372549
1062,16,0,129,24.1047,0.23632,118.627,17.4851,0.362745
1062,17,0,129,22.7209,0.222754,105.988,15.7093,0.323529
1062,18,0,129,20.2481,0.19851,85.4832,12.7694,0.313726
1062,19,0,129,16.7132,0.163855,68.2364,10.2978,0.264706
1062,20,0,129,15.3256,0.150251,60.167,9.03359,0.254902
1062,21,0,129,13.9922,0.137179,54.2161,8.06137,0.254902
1062,22,0,129,13.4651,0.132011,50.5036,7.39083,0.22549
1062,23,0,129,12.8605,0.126083,47.3924,6.89858,0.215686
1062,0,1,52,12.0577,0.118213,44.597,6.50641,0.215686
1062,1,1,52,11.7692,0.115385,42.9423,6.27724,0.205882
1062,2,1,52,11.5769,0.113499,42.6787,6.24359,0.205882
1062,3,1,52,11.6154,0.113876,42.028,6.13462,0.205882
1062,4,1,52,11.5385,0.113122,41.8598,6.10737,0.205882
1062,5,1,52,11.5192,0.112934,41.9103,6.12179,0.205882
1062,6,1,52,11.5769,0.113499,42.2131,6.15224,0.205882
1062,7,1,52,11.6731,0.114442,43.6883,6.36699,0.215686
1062,8,1,52,12.0962,0.11859,48.9551,7.13622,0.205882
1062,9,1,52,13.1154,0.128582,57.1947,8.36859,0.215686
1062,10,1,52,14.6538,0.143665,65.524,9.64744,0.254902
1062,11,1,52,16.2788,0.159597,74.8013,11.125,0.352941
1062,12,1,52,17.1923,0.168552,78.4191,11.8686,0.362745
1062,13,1,52,17.9615,0.176094,82.2163,12.4183,0.343137
1062,14,1,52,18.4231,0.180618,80.6571,12.0817,0.313726
1062,15,1,52,17.6923,0.173454,77.7348,11.625,0.323529
1062,16,1,52,17.3077,0.169683,75.1322,11.2596,0.323529
1062,17,1,52,16.5962,0.162707,70.4655,10.5721,0.27451
1062,18,1,52,16.0385,0.15724,64.621,9.66827,0.27451
1062,19,1,52,14.8269,0.145362,57.6603,8.61699,0.245098
1062,20,1,52,13.9615,0.136878,51.984,7.78045,0.22549
1062,21,1,52,13.25,0.129902,48.3886,7.21955,0.22549
1062,22,1,52,12.8942,0.126414,45.2196,6.69551,0.196078
1062,23,1,52,12.3462,0.121041,43.6995,6.4359,0.205882
1066,0,0,129,8.71318,0.217829,49.9315,7.86951,0.425
1066,1,0,129,8.85271,0.221318,49.9519,7.88824,0.425
1066,2,0,129,8.84496,0.221124,49.823,7.86176,0.425
1066,3,0,129,8.71318,0.217829,49.2962,7.77842,0.425
1066,4,0,129,8.75194,0.218798,49.2871,7.77067,0.425
1066,5,0,129,8.75969,0.218992,48.9593,7.72804,0.425
1066,6,0,129,8.75194,0.218798,49.3211,7.77326,0.425
1066,7,0,129,8.49612,0.212403,44.9234,7.04651,0.4
1066,8,0,129,6.76744,0.169186,34.5591,5.44509,0.325
1066,9,0,129,6.17829,0.154457,31.0568,4.92248,0.325
1066,10,0,129,5.5969,0.139922,28.104,4.48902,0.3
1066,11,0,129,5.46512,0.136628,28.6986,4.56008,0.3
1066,12,0,129,5.84496,0.146124,30.4893,4.83398,0.375
1066,13,0,129,5.92636,0.148159,31.0975,4.94897,0.3
1066,14,0,129,5.93023,0.148256,30.7177,4.89599,0.3
1066,15,0,129,5.7907,0.144767,30.2429,4.85659,0.3
1066,16,0,129,6.00775,0.150194,29.2548,4.73127,0.725
1066,17,0,129,5.96899,0.149225,31.6967,5.11628,0.725
1066,18,0,129,6.33333,0.158333,36.2842,5.90116,0.3
1066,19,0,129,7.62016,0.190504,45.1202,7.32687,0.35
1066,20,0,129,9.07752,0.226938,51.6634,8.26227,0.425
1066,21,0,129,9.07752,0.226938,51.6227,8.21641,0.4
1066,22,0,129,9.13178,0.228295,52.0252,8.26873,0.425
1066,23,0,129,9.08527,0.227132,51.4441,8.16021,0.425
1066,0,1,52,8.96154,0.224038,51.2324,8.10417,0.4
1066,1,1,52,9.05769,0.226442,51.1034,8.08974,0.4
1066,2,1,52,8.75,0.21875,50.75,8.02083,0.4
1066,3,1,52,8.80769,0.220192,50.6883,8.01282,0.4
1066,4,1,52,8.90385,0.222596,50.649,8.00641,0.4
1066,5,1,52,8.90385,0.222596,50.262,7.96795,0.4
1066,6,1,52,8.80769,0.220192,50.3293,7.95353,0.4
1066,7,1,52,8.69231,0.217308,49.0729,7.74519,0.4
1066,8,1,52,8.25,0.20625,45.988,7.23397,0.4
1066,9,1,52,7.84615,0.196154,41.2877,6.51763,0.4
1066,10,1,52,7.03846,0.175962,37.5128,5.94551,0.375
1066,11,1,52,6.69231,0.167308,34.9776,5.50321,0.325
1066,12,1,52,6.63462,0.165865,37.1426,5.86218,0.325
1066,13,1,52,7.03846,0.175962,37.8381,5.99359,0.35
1066,14,1,52,6.76923,0.169231,36.4135,5.74199,0.35
1066,15,1,52,6.57692,0.164423,36.7893,5.79808,0.35
1066,16,1,52,6.82692,0.170673,37.7764,5.94872,0.35
1066,17,1,52,7.03846,0.175962,38.8702,6.13141,0.325
1066,18,1,52,7.25,0.18125,41.5401,6.59455,0.325
1066,19,1,52,7.71154,0.192788,45.399,7.1859,0.35
1066,20,1,52,8.32692,0.208173,47.2837,7.40545,0.35
1066,21,1,52,8.28846,0.207212,47.609,7.42468,0.35
1066,22,1,52,8.46154,0.211538,48.4391,7.52083,0.375
1066,23,1,52,8.53846,0.213462,48.1138,7.46955,0.375
1067,0,0,129,18.8488,0.38467,109.474,15.8004,0.612245
1067,1,0,129,19.186,0.391552,110.169,15.9109,0.530612
1067,2,0,129,19.155,0.390919,110.476,15.9599,0.530612
1067,3,0,129,19.031,0.388388,109.255,15.7836,0.530612
1067,4,0,129,19.0465,0.388704,109.129,15.7674,0.530612
1067,5,0,129,19.1163,0.390128,109.757,15.8559,0.530612
1067,6,0,129,18.8837,0.385382,108.796,15.7216,0.510204
1067,7,0,129,18.031,0.36798,97.9977,14.1492,0.510204
1067,8,0,129,15.3953,0.314191,75.9373,11.0084,0.469388
1067,9,0,129,13.1705,0.268787,65.0846,9.43152,0.428571
1067,10,0,129,11.9574,0.244028,60.3162,8.7416,0.428571
1067,11,0,129,11.814,0.241101,60.4383,8.75,0.44898
1067,12,0,129,12.2171,0.249328,63.5652,9.18863,0.44898
1067,13,0,129,12.7248,0.25969,65.6657,9.49742,0.44898
1067,14,0,129,12.7132,0.259453,64.5782,9.32494,0.44898
1067,15,0,129,12.4264,0.253599,64.4583,9.29845,0.44898
1067,16,0,129,12.8062,0.261351,66.5362,9.59755,0.591837
1067,17,0,129,13.2171,0.269736,71.3521,10.3088,0.591837
1067,18,0,129,14.7209,0.300427,86.3492,12.4793,0.489796
1067,19,0,129,17.0078,0.347097,99.1011,14.3056,0.489796
1067,20,0,129,18.3721,0.374941,106.443,15.3559,0.510204
1067,21,0,129,19.1163,0.390128,109.814,15.834,0.530612
1067,22,0,129,19.1783,0.391394,111.096,16.0116,0.530612
1067,23,0,129,19.2791,0.39345,111.356,16.064,0.530612
1067,0,1,52,18.7885,0.383438,110.8,16.0353,0.489796
1067,1,1,52,19.2885,0.393642,111.764,16.1731,0.489796
1067,2,1,52,19.3077,0.394035,112.067,16.2196,0.469388
1067,3,1,52,19.25,0.392857,112.314,16.258,0.489796
1067,4,1,52,19.2115,0.392072,112.6,16.2981,0.469388
1067,5,1,52,19.1923,0.39168,112.202,16.2372,0.469388
1067,6,1,52,19.1154,0.39011,111.075,16.0785,0.469388
1067,7,1,52,18.5769,0.379121,105.157,15.2083,0.469388
1067,8,1,52,17.4808,0.35675,98.3197,14.2276,0.469388
1067,9,1,52,16.3269,0.333203,89.867,13.008,0.428571
1067,10,1,52,15.4808,0.315934,83.1362,12.0304,0.408163
1067,11,1,52,14.7692,0.301413,81.5938,11.7965,0.428571
1067,12,1,52,14.9038,0.30416,83.5849,12.0753,0.428571
1067,13,1,52,15.3077,0.312402,86.9784,12.5577,0.469388
1067,14,1,52,15.8269,0.322998,85.4864,12.3397,0.44898
1067,15,1,52,15.6538,0.319466,84.2468,12.1378,0.44898
1067,16,1,52,15.4231,0.314757,86.1819,12.4087,0.469388
1067,17,1,52,16.25,0.331633,89.02,12.8542,0.44898
1067,18,1,52,16.4808,0.336342,93.137,13.4567,0.428571
1067,19,1,52,17.3077,0.353218,97.4335,14.0769,0.44898
1067,20,1,52,17.7308,0.361852,98.875,14.2821,0.469388
1067,21,1,52,17.6154,0.359498,99.1667,14.3173,0.44898
1067,22,1,52,17.7788,0.362834,101.309,14.6346,0.469388
1067,23,1,52,18.25,0.372449,103.143,14.9022,0.489796
1068,0,0,129,67.4225,0.297015,327.681,48.6867,0.418502
1068,1,0,129,68.845,0.303282,334.687,49.5149,0.414097
1068,2,0,129,69.5116,0.306219,338.288,50.2758,0.422908
1068,3,0,129,69.5504,0.306389,336.773,50.4063,0.427313
1068,4,0,129,69.9225,0.308029,334.874,50.332,0.427313
1068,5,0,129,69.7752,0.30738,335.253,50.3178,0.427313
1068,6,0,129,69.5426,0.306355,333.189,50.0607,0.427313
1068,7,0,129,68.7054,0.302667,311.437,46.8508,0.414097
1068,8,0,129,63.7209,0.280709,302.886,45.0329,0.387665
1068,9,0,129,64.9496,0.286122,312.347,45.1751,0.396476
1068,10,0,129,63.6395,0.28035,306.995,43.812,0.409692
1068,11,0,129,62.8295,0.276782,288.549,41.7487,0.38326
1068,12,0,129,62.3992,0.274886,292.652,42.2242,0.497797
1068,13,0,129,61.6512,0.271591,290.534,41.6428,0.374449
1068,14,0,129,60.2636,0.265478,284.924,40.7868,0.378855
1068,15,0,129,59.2326,0.260936,272.138,39.1654,0.374449
1068,16,0,129,58.4225,0.257368,270.573,38.8721,0.370044
1068,17,0,129,57.9767,0.255404,269.747,38.823,0.374449
1068,18,0,129,58.0155,0.255575,264.311,38.2733,0.378855
1068,19,0,129,56.3721,0.248335,262.756,38.5814,0.356828
1068,20,0,129,59.4031,0.261688,279.083,41.2261,0.352423
1068,21,0,129,62.1163,0.27364,296.52,43.4916,0.361233
1068,22,0,129,64.3488,0.283475,311.154,45.6686,0.414097
1068,23,0,129,65.7209,0.28952,318.975,47.3256,0.378855
1068,0,1,52,68.3462,0.301084,340.403,50.5849,0.387665
1068,1,1,52,70,0.30837,346.042,51.3958,0.396476
1068,2,1,52,70.7885,0.311843,346.308,51.758,0.396476
1068,3,1,52,71.2308,0.313792,345.475,51.9615,0.400881
1068,4,1,52,70.9423,0.312521,346.843,52.101,0.400881
1068,5,1,52,71.5,0.314978,344.408,51.8189,0.396476
1068,6,1,52,70.9038,0.312352,342.672,51.5769,0.39207
1068,7,1,52,70.9038,0.312352,335.472,50.4744,0.39207
1068,8,1,52,68.8462,0.303287,327.321,48.9551,0.396476
1068,9,1,52,67.4038,0.296933,320.742,47.883,0.400881
1068,10,1,52,66.3846,0.292443,309.241,46.109,0.396476
1068,11,1,52,65.4231,0.288207,300.899,44.4936,0.54185
1068,12,1,52,63.5,0.279736,298.821,43.7532,0.370044
1068,13,1,52,62.7885,0.276601,290.938,42.3814,0.387665
1068,14,1,52,60.1923,0.265164,279.54,40.7067,0.370044
1068,15,1,52,59,0.259912,267.256,39.0994,0.365639
1068,16,1,52,58.1346,0.2561,261.754,38.4728,0.361233
1068,17,1,52,57.1731,0.251864,254.7,37.7933,0.370044
1068,18,1,52,56.9808,0.251017,245.86,36.6234,0.352423
1068,19,1,52,56.5385,0.249068,254.963,38.1378,0.334802
1068,20,1,52,58.8846,0.259404,275.379,40.2532,0.356828
1068,21,1,52,60.5962,0.266943,292.627,42.3317,0.370044
1068,22,1,52,63.4423,0.279482,306.885,44.7516,0.396476
1068,23,1,52,66.0577,0.291003,318.513,47.0321,0.409692
1071,0,0,129,33.5426,0.46587,190.051,28.4877,1
1071,1,0,129,34.4109,0.477929,193.373,28.991,0.625
1071,2,0,129,34.4341,0.478252,195.007,29.2196,0.638889
1071,3,0,129,34.7287,0.482343,195.986,29.3656,0.625
1071,4,0,129,34.6512,0.481266,195.663,29.3133,0.625
1071,5,0,129,34.4496,0.478467,194.329,29.0937,0.638889
1071,6,0,129,34.1163,0.473837,191.236,28.6324,0.625
1071,7,0,129,33.7597,0.468885,180.429,27.1111,0.611111
1071,8,0,129,30.4884,0.42345,154.527,23.4612,0.597222
1071,9,0,129,27.3876,0.380383,135.245,20.6512,1
1071,10,0,129,25.9535,0.360465,126.764,19.3514,0.958333
1071,11,0,129,25.186,0.349806,117.736,18.0698,0.944444
1071,12,0,129,25.0388,0.347761,115.382,17.6344,1
1071,13,0,129,23.1473,0.32149,113.282,17.2306,0.472222
1071,14,0,129,22.6434,0.314492,110.485,16.8107,0.444444
1071,15,0,129,21.7907,0.302649,105.457,16.0523,0.430556
1071,16,0,129,21.9845,0.30534,104.118,15.8469,1
1071,17,0,129,21.5039,0.298665,105.05,15.8876,1
1071,18,0,129,21.6744,0.301034,113.795,17.166,0.444444
1071,19,0,129,23.1628,0.321705,124.661,18.8198,0.513889
1071,20,0,129,25.2946,0.351314,140.185,21.0898,0.513889
1071,21,0,129,27.4419,0.381137,155.388,23.4367,0.541667
1071,22,0,129,30.3101,0.420973,172.796,25.9987,0.583333
1071,23,0,129,32.4109,0.450151,185.102,27.7855,0.583333
1071,0,1,52,33.4231,0.464209,194.149,29.2436,0.638889
1071,1,1,52,34.5769,0.480235,198.154,29.8093,0.638889
1071,2,1,52,34.8654,0.484241,202.529,30.4231,0.638889
1071,3,1,52,35.4808,0.492788,204.217,30.6731,0.638889
1071,4,1,52,35.2308,0.489316,203.757,30.5946,0.638889
1071,5,1,52,35.7308,0.496261,204.408,30.6843,0.638889
1071,6,1,52,35.2885,0.490118,202.557,30.4022,0.625
1071,7,1,52,35.0962,0.487447,197.778,29.6859,0.625
1071,8,1,52,34,0.472222,187.665,28.226,0.583333
1071,9,1,52,31.8077,0.441774,172.683,25.9824,0.569444
1071,10,1,52,30,0.416667,150.466,22.7436,0.888889
1071,11,1,52,27.8077,0.386218,134.52,20.4311,1
1071,12,1,52,24.3654,0.338408,121.833,18.5577,0.527778
1071,13,1,52,22.9038,0.318109,113.514,17.3205,0.486111
1071,14,1,52,21.7115,0.301549,107.036,16.3253,0.472222
1071,15,1,52,20.3077,0.282051,98.3534,14.9952,0.472222
1071,16,1,52,19.5769,0.271902,93.3277,14.3349,0.444444
1071,17,1,52,18.8846,0.262286,90.0409,13.8141,0.416667
1071,18,1,52,19.3846,0.269231,94.8421,14.4824,0.444444
1071,19,1,52,19.9615,0.277244,103.429,15.7163,0.444444
1071,20,1,52,21.5962,0.299947,117.239,17.8189,0.472222
1071,21,1,52,24.5,0.340278,135.552,20.5641,0.486111
1071,22,1,52,27.5192,0.382212,154.208,23.3766,0.527778
1071,23,1,52,29.9231,0.415598,168.55,25.5304,0.569444
1072,0,0,129,10.1085,0.150874,23.105,4.61693,0.313433
1072,1,0,129,9.92248,0.148097,23.1027,4.60465,0.313433
1072,2,0,129,9.94574,0.148444,23.0371,4.60013,0.313433
1072,3,0,129,10.0233,0.149601,22.8495,4.54845,0.313433
1072,4,0,129,9.82946,0.146708,22.2571,4.4199,0.313433
1072,5,0,129,9.7907,0.14613,21.7167,4.31525,0.313433
1072,6,0,129,9.62791,0.1437,21.3437,4.20478,0.298507
1072,7,0,129,9.62791,0.1437,25.6961,4.78747,0.298507
1072,8,0,129,11.1628,0.166609,50.499,8.34238,0.313433
1072,9,0,129,18.5426,0.276756,97.4302,15.6854,0.447761
1072,10,0,129,23.8682,0.356242,113.366,18.2242,0.656716
1072,11,0,129,24.062,0.359135,111.842,18.0788,0.552239
1072,12,0,129,23.686,0.353523,109.108,17.7468,0.731343
1072,13,0,129,23.1628,0.345713,106.669,17.3379,0.537313
1072,14,0,129,22.5659,0.336804,103.691,16.8068,0.552239
1072,15,0,129,22.155,0.330672,99.5669,16.1886,0.552239
1072,16,0,129,21.907,0.32697,96.6932,15.7623,0.522388
1072,17,0,129,20.9574,0.312796,90.3511,14.6919,0.507463
1072,18,0,129,18.7674,0.280111,69.1702,11.5407,0.492537
1072,19,0,129,14.7907,0.220757,49.4793,8.72804,0.38806
1072,20,0,129,12.8837,0.192294,37.27,6.94444,0.343284
1072,21,0,129,11.2093,0.167303,30.0394,5.8385,0.343284
1072,22,0,129,10.6977,0.159667,26.9554,5.323,0.313433
1072,23,0,129,10.2326,0.152725,24.2897,4.84044,0.268657
1072,0,1,52,9.71154,0.144948,22.7556,4.63301,0.253731
1072,1,1,52,9.46154,0.141217,23.0417,4.66346,0.238806
1072,2,1,52,9.53846,0.142365,23.2043,4.68269,0.238806
1072,3,1,52,9.65385,0.144087,22.9239,4.64103,0.238806
1072,4,1,52,9.73077,0.145235,21.976,4.47115,0.283582
1072,5,1,52,9.67308,0.144374,21.2188,4.33333,0.268657
1072,6,1,52,9.38462,0.140069,20.8766,4.24359,0.268657
1072,7,1,52,9.53846,0.142365,21.1514,4.24038,0.268657
1072,8,1,52,9.55769,0.142652,27.2204,5.01923,0.268657
1072,9,1,52,11.1923,0.167049,41.5176,7.21955,0.38806
1072,10,1,52,13.5,0.201493,47.5136,8.26763,0.432836
1072,11,1,52,14.8462,0.221584,48.3269,8.42628,0.626866
1072,12,1,52,13.9038,0.20752,47.3285,8.28846,0.432836
1072,13,1,52,13.7692,0.205511,47.6146,8.32692,0.41791
1072,14,1,52,13.9231,0.207807,48.0016,8.41987,0.402985
1072,15,1,52,13.9808,0.208668,45.5561,8.0625,0.41791
1072,16,1,52,13.25,0.197761,43.6378,7.71314,0.373134
1072,17,1,52,12.5192,0.186854,39.0946,6.90705,0.358209
1072,18,1,52,11.4038,0.170207,31.3429,5.75801,0.328358
1072,19,1,52,10.0577,0.150115,24.8758,4.86218,0.268657
1072,20,1,52,9.94231,0.148393,23.625,4.70032,0.223881
1072,21,1,52,10.25,0.152985,23.5521,4.70032,0.432836
1072,22,1,52,10.1923,0.152124,24.1466,4.83654,0.343284
1072,23,1,52,10.0577,0.150115,23.0697,4.64263,0.238806
1074,0,0,129,13.5814,0.219055,85.126,12.2067,0.5
1074,1,0,129,13.5969,0.219305,84.7416,12.1531,0.33871
1074,2,0,129,13.6744,0.220555,84.9858,12.1886,0.419355
1074,3,0,129,13.5426,0.21843,84.0791,12.0562,0.33871
1074,4,0,129,13.4729,0.217304,83.8983,12.0317,0.33871
1074,5,0,129,13.5039,0.217804,83.9276,12.0355,0.33871
1074,6,0,129,13.6357,0.21993,84.1537,12.0659,0.33871
1074,7,0,129,13.3101,0.214679,75.9645,10.8831,0.354839
1074,8,0,129,10.8837,0.175544,58.6047,8.39276,0.33871
1074,9,0,129,8.48837,0.136909,45.9906,6.59302,0.451613
1074,10,0,129,7.62791,0.123031,42.5788,6.10594,0.274194
1074,11,0,129,7.5814,0.122281,42.3369,6.07171,0.419355
1074,12,0,129,7.76744,0.125281,44.0462,6.31912,0.314516
1074,13,0,129,7.97287,0.128595,44.8421,6.44444,0.314516
1074,14,0,129,7.83721,0.126407,43.8902,6.30879,0.274194
1074,15,0,129,7.72093,0.124531,42.7665,6.15245,0.274194
1074,16,0,129,7.45349,0.120218,43.7183,6.27455,0.274194
1074,17,0,129,7.62403,0.122968,44.5323,6.38372,0.274194
1074,18,0,129,7.79845,0.125781,49.3911,7.08398,0.274194
1074,19,0,129,9.04651,0.145911,59.2852,8.49871,0.306452
1074,20,0,129,10.845,0.174919,72.2045,10.3469,0.354839
1074,21,0,129,12.3566,0.1993,81.6441,11.7048,0.322581
1074,22,0,129,13.7209,0.221305,87.8143,12.5859,0.387097
1074,23,0,129,14.1163,0.227682,89.3133,12.7984,0.354839
1074,0,1,52,14.3077,0.230769,91.7404,13.1266,0.354839
1074,1,1,52,14.4038,0.23232,92.4808,13.2324,0.354839
1074,2,1,52,14.4808,0.233561,92.52,13.2388,0.435484
1074,3,1,52,14.2308,0.229529,92.3462,13.2131,0.354839
1074,4,1,52,14.25,0.229839,92.1835,13.1891,0.354839
1074,5,1,52,14.5,0.233871,91.3982,13.0769,0.354839
1074,6,1,52,14.3077,0.230769,90.5345,12.9535,0.354839
1074,7,1,52,14,0.225806,87.3429,12.4968,0.322581
1074,8,1,52,13.4038,0.216191,81.3413,11.6394,0.306452
1074,9,1,52,12.3269,0.198821,75.0088,10.7372,0.33871
1074,10,1,52,11.7692,0.189826,69.9776,10.0192,0.322581
1074,11,1,52,11.1731,0.180211,65.5577,9.375,0.322581
1074,12,1,52,10.6731,0.172146,64.2788,9.19231,0.370968
1074,13,1,52,10.4808,0.169045,63.6058,9.09615,0.370968
1074,14,1,52,10.2885,0.165943,60.8349,8.70032,0.354839
1074,15,1,52,10.0385,0.161911,60.0946,8.60417,0.322581
1074,16,1,52,10.25,0.165323,60.4704,8.65865,0.322581
1074,17,1,52,9.88462,0.159429,61.1378,8.75481,0.322581
1074,18,1,52,10.6731,0.172146,65.4792,9.3734,0.33871
1074,19,1,52,11.0769,0.17866,68.2051,9.76282,0.354839
1074,20,1,52,11.7308,0.189206,74.3301,10.6394,0.370968
1074,21,1,52,11.9615,0.192928,76.512,10.9551,0.306452
1074,22,1,52,12.4038,0.200062,77.7965,11.1458,0.322581
1074,23,1,52,12.3077,0.198511,77.6787,11.1298,0.322581
1075,0,0,129,6.34109,0.396318,43.3702,6.19574,1
1075,1,0,129,6.41085,0.400678,43.8224,6.26034,0.6875
1075,2,0,129,6.41085,0.400678,44.365,6.33786,0.6875
1075,3,0,129,6.50388,0.406492,44.5278,6.36111,0.6875
1075,4,0,129,6.54264,0.408915,44.8714,6.41021,0.6875
1075,5,0,129,6.70543,0.419089,45.3463,6.47804,0.6875
1075,6,0,129,6.69767,0.418605,45.7532,6.53618,0.75
1075,7,0,129,6.55814,0.409884,42.2713,6.03876,0.6875
1075,8,0,129,5.11628,0.319767,32.2145,4.60207,0.625
1075,9,0,129,4.33333,0.270833,28.6512,4.09302,0.625
1075,10,0,129,4.14729,0.259205,26.0239,3.7177,1
1075,11,0,129,3.52713,0.220446,23.3198,3.3314,0.5
1075,12,0,129,3.35659,0.209787,23.0484,3.29264,0.5
1075,13,0,129,3.53488,0.22093,23.1525,3.30749,1
1075,14,0,129,3.4186,0.213663,22.2571,3.17959,0.5
1075,15,0,129,3.17829,0.198643,21.4567,3.06525,0.5
1075,16,0,129,3.10078,0.193798,20.8779,2.98256,0.5
1075,17,0,129,3.04651,0.190407,21.095,3.01357,0.5
1075,18,0,129,3.31783,0.207364,22.8676,3.2668,0.5
1075,19,0,129,3.48837,0.218023,25.4225,3.63178,0.5625
1075,20,0,129,4.05426,0.253391,29.447,4.20672,0.5625
1075,21,0,129,4.72093,0.295058,33.9509,4.85013,0.625
1075,22,0,129,5.50388,0.343992,38.8527,5.55039,0.6875
1075,23,0,129,5.94574,0.371609,41.7694,5.96705,0.75
1075,0,1,52,6.61538,0.413462,47.9231,6.84615,0.875
1075,1,1,52,7.15385,0.447115,49.1122,7.01603,0.875
1075,2,1,52,7.05769,0.441106,48.8093,6.97276,0.875
1075,3,1,52,7.30769,0.456731,50.0096,7.14423,0.875
1075,4,1,52,7.34615,0.459135,50.3686,7.19551,0.8125
1075,5,1,52,7.38462,0.461538,50.5481,7.22115,0.8125
1075,6,1,52,7.25,0.453125,49.9984,7.14263,0.8125
1075,7,1,52,7.30769,0.456731,49.1122,7.01603,0.8125
1075,8,1,52,6.84615,0.427885,45.399,6.48558,0.75
1075,9,1,52,6.25,0.390625,41.6522,5.95032,0.6875
1075,10,1,52,5.98077,0.373798,38.4551,5.49359,0.6875
1075,11,1,52,5.44231,0.340144,35.9984,5.14263,0.625
1075,12,1,52,5.23077,0.326923,35.4487,5.0641,0.625
1075,13,1,52,5.15385,0.322115,33.5417,4.79167,0.625
1075,14,1,52,4.55769,0.284856,30.5577,4.36538,0.5
1075,15,1,52,4.26923,0.266827,28.3141,4.04487,0.5625
1075,16,1,52,4.03846,0.252404,26.5753,3.79647,0.5625
1075,17,1,52,4,0.25,27.5401,3.93429,0.5625
1075,18,1,52,4.19231,0.262019,28.5272,4.07532,0.5625
1075,19,1,52,4.57692,0.286058,31.5112,4.5016,0.5
1075,20,1,52,5.01923,0.313702,34.2596,4.89423,0.5
1075,21,1,52,5.21154,0.325721,37.4343,5.34776,0.5625
1075,22,1,52,6,0.375,42.0561,6.00801,1
1075,23,1,52,6.53846,0.408654,44.9279,6.41827,0.75
1076,0,0,129,6.82558,0.162514,43.2752,6.18217,0.285714
1076,1,0,129,6.82171,0.162422,43.5556,6.22222,0.309524
1076,2,0,129,6.90698,0.164452,43.9264,6.27519,0.309524
1076,3,0,129,6.89922,0.164267,43.447,6.20672,0.309524
1076,4,0,129,6.76744,0.16113,43.1214,6.16021,0.309524
1076,5,0,129,6.82171,0.162422,43.1395,6.16279,0.309524
1076,6,0,129,6.77519,0.161314,42.7733,6.11047,0.309524
1076,7,0,129,6.65891,0.158546,39.1421,5.59173,0.285714
1076,8,0,129,5.25581,0.125138,31.7216,4.53165,0.261905
1076,9,0,129,5.93798,0.141381,39.3004,5.61434,0.261905
1076,10,0,129,6.52326,0.155316,41.5523,5.93605,0.357143
1076,11,0,129,6.68217,0.159099,41.3805,5.9115,0.357143
1076,12,0,129,6.48062,0.1543,40.5304,5.79005,0.309524
1076,13,0,129,6.34884,0.151163,40.0239,5.7177,0.357143
1076,14,0,129,6.37209,0.151717,39.3818,5.62597,0.380952
1076,15,0,129,6.10078,0.145257,37.9393,5.4199,0.309524
1076,16,0,129,6.34884,0.151163,37.1615,5.30879,0.428571
1076,17,0,129,5.94574,0.141565,38.5588,5.5084,0.404762
1076,18,0,129,6.31783,0.150425,38.5497,5.50711,0.285714
1076,19,0,129,6.44186,0.153378,44.9076,6.41537,0.285714
1076,20,0,129,7.53488,0.179402,48.3488,6.90698,0.309524
1076,21,0,129,7.5814,0.180509,48.0504,6.86434,0.309524
1076,22,0,129,7.48837,0.178295,46.938,6.70543,0.309524
1076,23,0,129,7.31783,0.174234,45.4819,6.49742,0.285714
1076,0,1,52,6.57692,0.156593,40.3397,5.76282,0.261905
1076,1,1,52,6.51923,0.15522,39.9247,5.70353,0.261905
1076,2,1,52,6.32692,0.150641,38.8253,5.54647,0.261905
1076,3,1,52,6.42308,0.15293,38.9151,5.55929,0.261905
1076,4,1,52,6.34615,0.151099,38.8253,5.54647,0.261905
1076,5,1,52,6.32692,0.150641,38.9599,5.56571,0.261905
1076,6,1,52,6.21154,0.147894,38.1522,5.45032,0.261905
1076,7,1,52,6.28846,0.149725,37.3446,5.33494,0.261905
1076,8,1,52,5.96154,0.141941,35.3029,5.04327,0.261905
1076,9,1,52,5.73077,0.136447,34.1923,4.88462,0.238095
1076,10,1,52,5.57692,0.132784,33.5865,4.79808,0.238095
1076,11,1,52,5.69231,0.135531,35.1683,5.02404,0.261905
1076,12,1,52,6.01923,0.143315,35.9647,5.13782,0.261905
1076,13,1,52,5.98077,0.142399,37.3558,5.33654,0.261905
